Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,symmetric,0.31,0.4788597891865961
75% Corpus,5,symmetric,0.61,0.4926415872759235
75% Corpus,5,symmetric,0.9099999999999999,0.48533828469957435
75% Corpus,5,symmetric,symmetric,0.468994086999109
75% Corpus,5,asymmetric,0.01,0.5097843222438325
75% Corpus,5,asymmetric,0.31,0.5077169969339888
75% Corpus,5,asymmetric,0.61,0.5284692174248026
75% Corpus,5,asymmetric,0.9099999999999999,0.5068673943189335
75% Corpus,5,asymmetric,symmetric,0.5075351543602915
75% Corpus,6,0.01,0.01,0.4921685945638797
75% Corpus,6,0.01,0.31,0.5147572219020308
75% Corpus,6,0.01,0.61,0.49566791917535874
75% Corpus,6,0.01,0.9099999999999999,0.4921427151677977
75% Corpus,6,0.01,symmetric,0.4751343223394457
75% Corpus,6,0.31,0.01,0.4847514685670658
75% Corpus,6,0.31,0.31,0.5104852265886616
75% Corpus,6,0.31,0.61,0.5252717849206339
75% Corpus,6,0.31,0.9099999999999999,0.5200745689242784
75% Corpus,6,0.31,symmetric,0.5103458782608161
75% Corpus,6,0.61,0.01,0.48973831722380207
75% Corpus,6,0.61,0.31,0.5172754149156377
75% Corpus,6,0.61,0.61,0.5147598222621595
75% Corpus,6,0.61,0.9099999999999999,0.5024039886398918
75% Corpus,6,0.61,symmetric,0.5102366358213594
75% Corpus,6,0.9099999999999999,0.01,0.48775806883138445
75% Corpus,6,0.9099999999999999,0.31,0.4914857145968181
75% Corpus,6,0.9099999999999999,0.61,0.5059287049742273
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.5006835637692988
75% Corpus,6,0.9099999999999999,symmetric,0.4799097600436612
75% Corpus,6,symmetric,0.01,0.4869953406481258
75% Corpus,6,symmetric,0.31,0.5072443826855898
75% Corpus,6,symmetric,0.61,0.5161526866151824
75% Corpus,6,symmetric,0.9099999999999999,0.5093253886603916
75% Corpus,6,symmetric,symmetric,0.5003303353105208
75% Corpus,6,asymmetric,0.01,0.49122351861924146
75% Corpus,6,asymmetric,0.31,0.5111586920531725
75% Corpus,6,asymmetric,0.61,0.5292892689762557
75% Corpus,6,asymmetric,0.9099999999999999,0.5258176733432306
75% Corpus,6,asymmetric,symmetric,0.5055915160402454
75% Corpus,7,0.01,0.01,0.4918705457910374
75% Corpus,7,0.01,0.31,0.512802929983898
75% Corpus,7,0.01,0.61,0.5102924608833533
75% Corpus,7,0.01,0.9099999999999999,0.5129780172176822
75% Corpus,7,0.01,symmetric,0.5174374573345624
75% Corpus,7,0.31,0.01,0.5009675227207872
75% Corpus,7,0.31,0.31,0.5118093412107835
75% Corpus,7,0.31,0.61,0.5069576454781956
75% Corpus,7,0.31,0.9099999999999999,0.4946970840054566
75% Corpus,7,0.31,symmetric,0.5073665661356157
75% Corpus,7,0.61,0.01,0.5171071637790238
75% Corpus,7,0.61,0.31,0.5376334188705678
75% Corpus,7,0.61,0.61,0.5274174371944623
75% Corpus,7,0.61,0.9099999999999999,0.5340753832065175
75% Corpus,7,0.61,symmetric,0.5291818152072608
75% Corpus,7,0.9099999999999999,0.01,0.53625586681233
75% Corpus,7,0.9099999999999999,0.31,0.5490780531296237
75% Corpus,7,0.9099999999999999,0.61,0.542544102299445
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.5264932635914349
75% Corpus,7,0.9099999999999999,symmetric,0.5417700384737836
75% Corpus,7,symmetric,0.01,0.5034787585680923
75% Corpus,7,symmetric,0.31,0.5183104256039627
75% Corpus,7,symmetric,0.61,0.5148260665718988
75% Corpus,7,symmetric,0.9099999999999999,0.5117738835332205
75% Corpus,7,symmetric,symmetric,0.5001406526045622
75% Corpus,7,asymmetric,0.01,0.5010433881983114
75% Corpus,7,asymmetric,0.31,0.5312145291478505
75% Corpus,7,asymmetric,0.61,0.550472100335751
75% Corpus,7,asymmetric,0.9099999999999999,0.5442454473408038
75% Corpus,7,asymmetric,symmetric,0.5149514968377154
75% Corpus,8,0.01,0.01,0.5015820741457007
75% Corpus,8,0.01,0.31,0.50266604809645
75% Corpus,8,0.01,0.61,0.4941914705874094
75% Corpus,8,0.01,0.9099999999999999,0.4872349991804709
75% Corpus,8,0.01,symmetric,0.4831806773659329
75% Corpus,8,0.31,0.01,0.4851323227948845
75% Corpus,8,0.31,0.31,0.502699867940812
75% Corpus,8,0.31,0.61,0.49832001109918866
75% Corpus,8,0.31,0.9099999999999999,0.5003806026269655
75% Corpus,8,0.31,symmetric,0.4888594920563073
75% Corpus,8,0.61,0.01,0.5133035575641052
75% Corpus,8,0.61,0.31,0.5119926601101745
75% Corpus,8,0.61,0.61,0.5177160829122629
75% Corpus,8,0.61,0.9099999999999999,0.5351904274616673
75% Corpus,8,0.61,symmetric,0.49736269612434725
75% Corpus,8,0.9099999999999999,0.01,0.5333353066379748
75% Corpus,8,0.9099999999999999,0.31,0.546307547154894
75% Corpus,8,0.9099999999999999,0.61,0.5441065254323443
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.542980890584426
75% Corpus,8,0.9099999999999999,symmetric,0.5400643517864772
75% Corpus,8,symmetric,0.01,0.48536159650583643
75% Corpus,8,symmetric,0.31,0.5016863538180681
75% Corpus,8,symmetric,0.61,0.5020975815235394
75% Corpus,8,symmetric,0.9099999999999999,0.5124036056891954
75% Corpus,8,symmetric,symmetric,0.5017363252066829
75% Corpus,8,asymmetric,0.01,0.4940400266070227
75% Corpus,8,asymmetric,0.31,0.5132140714245612
75% Corpus,8,asymmetric,0.61,0.5064451195847475
75% Corpus,8,asymmetric,0.9099999999999999,0.5268419845682801
75% Corpus,8,asymmetric,symmetric,0.5295426541068873
75% Corpus,9,0.01,0.01,0.5229583509484986
75% Corpus,9,0.01,0.31,0.5000020142864465
75% Corpus,9,0.01,0.61,0.5120322136986408
75% Corpus,9,0.01,0.9099999999999999,0.5188124387753069
75% Corpus,9,0.01,symmetric,0.50286608499813
75% Corpus,9,0.31,0.01,0.4949947818394056
75% Corpus,9,0.31,0.31,0.528024310545239
75% Corpus,9,0.31,0.61,0.5151501700406729
75% Corpus,9,0.31,0.9099999999999999,0.5049213083442238
75% Corpus,9,0.31,symmetric,0.5002123569739344
75% Corpus,9,0.61,0.01,0.516740396301621
75% Corpus,9,0.61,0.31,0.5385324210475564
75% Corpus,9,0.61,0.61,0.5531436141902301
75% Corpus,9,0.61,0.9099999999999999,0.5369350408920215
75% Corpus,9,0.61,symmetric,0.5126813434769968
75% Corpus,9,0.9099999999999999,0.01,0.5561573263716676
75% Corpus,9,0.9099999999999999,0.31,0.5456588876281372
75% Corpus,9,0.9099999999999999,0.61,0.5238111643914111
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.5258968852245314
75% Corpus,9,0.9099999999999999,symmetric,0.5543370786445321
75% Corpus,9,symmetric,0.01,0.5078694818933658
75% Corpus,9,symmetric,0.31,0.5191078916809695
75% Corpus,9,symmetric,0.61,0.5175035029920059
75% Corpus,9,symmetric,0.9099999999999999,0.5391853251053546
75% Corpus,9,symmetric,symmetric,0.5101886382877917
75% Corpus,9,asymmetric,0.01,0.4981823579148177
75% Corpus,9,asymmetric,0.31,0.5119951302952301
75% Corpus,9,asymmetric,0.61,0.49198811266404463
75% Corpus,9,asymmetric,0.9099999999999999,0.5048831370843279
75% Corpus,9,asymmetric,symmetric,0.5007742717043462
75% Corpus,10,0.01,0.01,0.5031922166317653
75% Corpus,10,0.01,0.31,0.505728997139997
75% Corpus,10,0.01,0.61,0.5036098990831206
75% Corpus,10,0.01,0.9099999999999999,0.5233378393834259
75% Corpus,10,0.01,symmetric,0.5020618093725198
75% Corpus,10,0.31,0.01,0.5156991903875394
75% Corpus,10,0.31,0.31,0.5016676539658256
75% Corpus,10,0.31,0.61,0.5090038145985373
75% Corpus,10,0.31,0.9099999999999999,0.5074930933541332
75% Corpus,10,0.31,symmetric,0.4953432490986406
75% Corpus,10,0.61,0.01,0.5437648501987157
75% Corpus,10,0.61,0.31,0.5467820360022783
75% Corpus,10,0.61,0.61,0.5423264078473442
75% Corpus,10,0.61,0.9099999999999999,0.5405714023219802
75% Corpus,10,0.61,symmetric,0.5440337684095266
75% Corpus,10,0.9099999999999999,0.01,0.5622296598134758
75% Corpus,10,0.9099999999999999,0.31,0.5643975400380391
75% Corpus,10,0.9099999999999999,0.61,0.5409437446895209
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.543301338924955
75% Corpus,10,0.9099999999999999,symmetric,0.5593406916950696
75% Corpus,10,symmetric,0.01,0.49909027875278156
75% Corpus,10,symmetric,0.31,0.5155486852387259
75% Corpus,10,symmetric,0.61,0.5000644426506349
75% Corpus,10,symmetric,0.9099999999999999,0.500592158776601
75% Corpus,10,symmetric,symmetric,0.5039944437853328
75% Corpus,10,asymmetric,0.01,0.5152510846413747
75% Corpus,10,asymmetric,0.31,0.5397716937468949
75% Corpus,10,asymmetric,0.61,0.5348678487532096
75% Corpus,10,asymmetric,0.9099999999999999,0.5405344696394154
75% Corpus,10,asymmetric,symmetric,0.5154646017849409
100% Corpus,2,0.01,0.01,0.34870187271814357
100% Corpus,2,0.01,0.31,0.3644882522606146
100% Corpus,2,0.01,0.61,0.33396299287104836
100% Corpus,2,0.01,0.9099999999999999,0.324640572159056
100% Corpus,2,0.01,symmetric,0.3484814961240673
100% Corpus,2,0.31,0.01,0.36798254787538287
100% Corpus,2,0.31,0.31,0.34870187271814357
100% Corpus,2,0.31,0.61,0.35346993151673833
100% Corpus,2,0.31,0.9099999999999999,0.35346993151673833
100% Corpus,2,0.31,symmetric,0.35346993151673833
100% Corpus,2,0.61,0.01,0.3629004331037421
100% Corpus,2,0.61,0.31,0.3596504116425169
100% Corpus,2,0.61,0.61,0.3596504116425169
100% Corpus,2,0.61,0.9099999999999999,0.3596504116425169
100% Corpus,2,0.61,symmetric,0.3596504116425169
100% Corpus,2,0.9099999999999999,0.01,0.37589888421061024
100% Corpus,2,0.9099999999999999,0.31,0.3634026889285723
100% Corpus,2,0.9099999999999999,0.61,0.3634026889285723
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.36015266746734714
100% Corpus,2,0.9099999999999999,symmetric,0.3634026889285723
100% Corpus,2,symmetric,0.01,0.3596504116425169
100% Corpus,2,symmetric,0.31,0.3488244838246904
100% Corpus,2,symmetric,0.61,0.3488244838246904
100% Corpus,2,symmetric,0.9099999999999999,0.3358722554201703
100% Corpus,2,symmetric,symmetric,0.34882448382469033
100% Corpus,2,asymmetric,0.01,0.31149446749201104
100% Corpus,2,asymmetric,0.31,0.352326891757088
100% Corpus,2,asymmetric,0.61,0.3769991694532254
100% Corpus,2,asymmetric,0.9099999999999999,0.3769991694532254
100% Corpus,2,asymmetric,symmetric,0.36992290838669073
100% Corpus,3,0.01,0.01,0.4613231564086253
100% Corpus,3,0.01,0.31,0.47179310672044333
100% Corpus,3,0.01,0.61,0.465055541814914
100% Corpus,3,0.01,0.9099999999999999,0.43893250575767967
100% Corpus,3,0.01,symmetric,0.47022705566810713
100% Corpus,3,0.31,0.01,0.4616745102233901
100% Corpus,3,0.31,0.31,0.4535785622849107
100% Corpus,3,0.31,0.61,0.46154339481611967
100% Corpus,3,0.31,0.9099999999999999,0.4729021940100568
100% Corpus,3,0.31,symmetric,0.46154339481611967
100% Corpus,3,0.61,0.01,0.46236695237109543
100% Corpus,3,0.61,0.31,0.46588886122557094
100% Corpus,3,0.61,0.61,0.47832511012036355
100% Corpus,3,0.61,0.9099999999999999,0.4604734784182187
100% Corpus,3,0.61,symmetric,0.46588886122557094
100% Corpus,3,0.9099999999999999,0.01,0.4669210819022071
100% Corpus,3,0.9099999999999999,0.31,0.47169185605449826
100% Corpus,3,0.9099999999999999,0.61,0.47169185605449826
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.4716918560544983
100% Corpus,3,0.9099999999999999,symmetric,0.47169185605449826
100% Corpus,3,symmetric,0.01,0.4616745102233901
100% Corpus,3,symmetric,0.31,0.4643637681187354
100% Corpus,3,symmetric,0.61,0.4678327958385402
100% Corpus,3,symmetric,0.9099999999999999,0.4786677133281045
100% Corpus,3,symmetric,symmetric,0.4614801121974305
100% Corpus,3,asymmetric,0.01,0.47105543768807046
100% Corpus,3,asymmetric,0.31,0.3960451436610312
100% Corpus,3,asymmetric,0.61,0.43551644518279903
100% Corpus,3,asymmetric,0.9099999999999999,0.41807268467817355
100% Corpus,3,asymmetric,symmetric,0.39604514366103105
100% Corpus,4,0.01,0.01,0.46785697346991284
100% Corpus,4,0.01,0.31,0.4587109550032279
100% Corpus,4,0.01,0.61,0.44857586107620473
100% Corpus,4,0.01,0.9099999999999999,0.4616282640760392
100% Corpus,4,0.01,symmetric,0.45305669177892294
100% Corpus,4,0.31,0.01,0.4809484903449732
100% Corpus,4,0.31,0.31,0.5017240500181859
100% Corpus,4,0.31,0.61,0.511045371626974
100% Corpus,4,0.31,0.9099999999999999,0.49246730515197673
100% Corpus,4,0.31,symmetric,0.4661184221173051
100% Corpus,4,0.61,0.01,0.4710962122317287
100% Corpus,4,0.61,0.31,0.5026257000526692
100% Corpus,4,0.61,0.61,0.514816247107592
100% Corpus,4,0.61,0.9099999999999999,0.514816247107592
100% Corpus,4,0.61,symmetric,0.49096713024936545
100% Corpus,4,0.9099999999999999,0.01,0.476272806066621
100% Corpus,4,0.9099999999999999,0.31,0.49415939366108963
100% Corpus,4,0.9099999999999999,0.61,0.5211196135265133
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.5270886755956854
100% Corpus,4,0.9099999999999999,symmetric,0.4941593936610897
100% Corpus,4,symmetric,0.01,0.4855451723924672
100% Corpus,4,symmetric,0.31,0.4667192781231122
100% Corpus,4,symmetric,0.61,0.511045371626974
100% Corpus,4,symmetric,0.9099999999999999,0.4993728844294162
100% Corpus,4,symmetric,symmetric,0.4640497573240794
100% Corpus,4,asymmetric,0.01,0.5130748672118178
100% Corpus,4,asymmetric,0.31,0.4960521855876591
100% Corpus,4,asymmetric,0.61,0.5218677303858335
100% Corpus,4,asymmetric,0.9099999999999999,0.5218677303858335
100% Corpus,4,asymmetric,symmetric,0.5167635335284998
100% Corpus,5,0.01,0.01,0.4686420134556796
100% Corpus,5,0.01,0.31,0.4536617723502537
100% Corpus,5,0.01,0.61,0.46730176152689984
100% Corpus,5,0.01,0.9099999999999999,0.4613194962563843
100% Corpus,5,0.01,symmetric,0.44845757273463815
100% Corpus,5,0.31,0.01,0.48264914598618985
100% Corpus,5,0.31,0.31,0.4662774431802269
100% Corpus,5,0.31,0.61,0.4902908638620625
100% Corpus,5,0.31,0.9099999999999999,0.49975744937908706
100% Corpus,5,0.31,symmetric,0.4650063097197005
100% Corpus,5,0.61,0.01,0.4784112265810627
100% Corpus,5,0.61,0.31,0.4802020552673252
100% Corpus,5,0.61,0.61,0.5062409666981076
100% Corpus,5,0.61,0.9099999999999999,0.4985431941136783
100% Corpus,5,0.61,symmetric,0.47039528404328135
100% Corpus,5,0.9099999999999999,0.01,0.4953894741659017
100% Corpus,5,0.9099999999999999,0.31,0.50897930419738
100% Corpus,5,0.9099999999999999,0.61,0.5231183000885393
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.5281405689942863
100% Corpus,5,0.9099999999999999,symmetric,0.4956156136393427
100% Corpus,5,symmetric,0.01,0.4611030234169774
100% Corpus,5,symmetric,0.31,0.4668112811298921
100% Corpus,5,symmetric,0.61,0.48443012076161984
100% Corpus,5,symmetric,0.9099999999999999,0.48717349312042185
100% Corpus,5,symmetric,symmetric,0.4641251855470414
100% Corpus,5,asymmetric,0.01,0.4903577225325882
100% Corpus,5,asymmetric,0.31,0.49834355195432706
100% Corpus,5,asymmetric,0.61,0.5196191367100811
100% Corpus,5,asymmetric,0.9099999999999999,0.5115460823016943
100% Corpus,5,asymmetric,symmetric,0.4992506392244449
100% Corpus,6,0.01,0.01,0.5132213829778735
100% Corpus,6,0.01,0.31,0.4795104567616999
100% Corpus,6,0.01,0.61,0.4915243693865043
100% Corpus,6,0.01,0.9099999999999999,0.47228729391851915
100% Corpus,6,0.01,symmetric,0.5136006812980279
100% Corpus,6,0.31,0.01,0.5367742707353359
100% Corpus,6,0.31,0.31,0.5226587264684807
100% Corpus,6,0.31,0.61,0.5069990738619072
100% Corpus,6,0.31,0.9099999999999999,0.5053316039922057
100% Corpus,6,0.31,symmetric,0.5354222562864367
100% Corpus,6,0.61,0.01,0.536445055331053
100% Corpus,6,0.61,0.31,0.5213962133269887
100% Corpus,6,0.61,0.61,0.5212434321689162
100% Corpus,6,0.61,0.9099999999999999,0.5167026622267366
100% Corpus,6,0.61,symmetric,0.5134230747415532
100% Corpus,6,0.9099999999999999,0.01,0.5029247586441644
100% Corpus,6,0.9099999999999999,0.31,0.5073174357901392
100% Corpus,6,0.9099999999999999,0.61,0.5114752491912076
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.5091777908341423
100% Corpus,6,0.9099999999999999,symmetric,0.5070124629270021
100% Corpus,6,symmetric,0.01,0.5070568273627843
100% Corpus,6,symmetric,0.31,0.5002387812564993
100% Corpus,6,symmetric,0.61,0.4953390219910911
100% Corpus,6,symmetric,0.9099999999999999,0.5050191182511573
100% Corpus,6,symmetric,symmetric,0.513181607458309
100% Corpus,6,asymmetric,0.01,0.5212412858766732
100% Corpus,6,asymmetric,0.31,0.49525881529000576
100% Corpus,6,asymmetric,0.61,0.5202424710876273
100% Corpus,6,asymmetric,0.9099999999999999,0.5037296077766856
100% Corpus,6,asymmetric,symmetric,0.5539765917107272
100% Corpus,7,0.01,0.01,0.5114838988698586
100% Corpus,7,0.01,0.31,0.4970464810448098
100% Corpus,7,0.01,0.61,0.5118133022422858
100% Corpus,7,0.01,0.9099999999999999,0.5131948024248706
100% Corpus,7,0.01,symmetric,0.5031485472987043
100% Corpus,7,0.31,0.01,0.5030644230184143
100% Corpus,7,0.31,0.31,0.4950332035376799
100% Corpus,7,0.31,0.61,0.49278575088271787
100% Corpus,7,0.31,0.9099999999999999,0.5123709922856718
100% Corpus,7,0.31,symmetric,0.4989548188391256
100% Corpus,7,0.61,0.01,0.5107204086285684
100% Corpus,7,0.61,0.31,0.5256034643579555
100% Corpus,7,0.61,0.61,0.5249398622561594
100% Corpus,7,0.61,0.9099999999999999,0.5179914218177791
100% Corpus,7,0.61,symmetric,0.5214800487442651
100% Corpus,7,0.9099999999999999,0.01,0.5095803209716662
100% Corpus,7,0.9099999999999999,0.31,0.5185013226066251
100% Corpus,7,0.9099999999999999,0.61,0.5242958314686248
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.5359223932280937
100% Corpus,7,0.9099999999999999,symmetric,0.5124754270789952
100% Corpus,7,symmetric,0.01,0.5120484087421017
100% Corpus,7,symmetric,0.31,0.4991937883292863
100% Corpus,7,symmetric,0.61,0.5126254649033627
100% Corpus,7,symmetric,0.9099999999999999,0.519978993983273
100% Corpus,7,symmetric,symmetric,0.5097368723561554
100% Corpus,7,asymmetric,0.01,0.5168850389530022
100% Corpus,7,asymmetric,0.31,0.49068413894736373
100% Corpus,7,asymmetric,0.61,0.503625707638469
100% Corpus,7,asymmetric,0.9099999999999999,0.519767380097904
100% Corpus,7,asymmetric,symmetric,0.5151238824142611
100% Corpus,8,0.01,0.01,0.5070093833375684
100% Corpus,8,0.01,0.31,0.49772385944161085
100% Corpus,8,0.01,0.61,0.5033962707391877
100% Corpus,8,0.01,0.9099999999999999,0.49268438948317406
100% Corpus,8,0.01,symmetric,0.5109865684458773
100% Corpus,8,0.31,0.01,0.49685571090378133
100% Corpus,8,0.31,0.31,0.4782215585661574
100% Corpus,8,0.31,0.61,0.4762053854272075
100% Corpus,8,0.31,0.9099999999999999,0.49511175529938367
100% Corpus,8,0.31,symmetric,0.4983995368446616
100% Corpus,8,0.61,0.01,0.4790638978066072
100% Corpus,8,0.61,0.31,0.4847110189757039
100% Corpus,8,0.61,0.61,0.4894120288614543
100% Corpus,8,0.61,0.9099999999999999,0.4888185815247446
100% Corpus,8,0.61,symmetric,0.4859251977757394
100% Corpus,8,0.9099999999999999,0.01,0.48659013641292687
100% Corpus,8,0.9099999999999999,0.31,0.50400230182056
100% Corpus,8,0.9099999999999999,0.61,0.5047684491032305
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.5168213739686893
100% Corpus,8,0.9099999999999999,symmetric,0.4940257166265575
100% Corpus,8,symmetric,0.01,0.4862554398693665
100% Corpus,8,symmetric,0.31,0.49597562417472374
100% Corpus,8,symmetric,0.61,0.5041104660156808
100% Corpus,8,symmetric,0.9099999999999999,0.4900682975375398
100% Corpus,8,symmetric,symmetric,0.49369662862136066
100% Corpus,8,asymmetric,0.01,0.5041871092590697
100% Corpus,8,asymmetric,0.31,0.5063649404694766
100% Corpus,8,asymmetric,0.61,0.4904453662888367
100% Corpus,8,asymmetric,0.9099999999999999,0.5478791318677566
100% Corpus,8,asymmetric,symmetric,0.5226479787290738
100% Corpus,9,0.01,0.01,0.5028236965792247
100% Corpus,9,0.01,0.31,0.5132814940286147
100% Corpus,9,0.01,0.61,0.5076885874395214
100% Corpus,9,0.01,0.9099999999999999,0.5087901141964387
100% Corpus,9,0.01,symmetric,0.501410315432371
100% Corpus,9,0.31,0.01,0.45170201257055176
100% Corpus,9,0.31,0.31,0.48523989094756836
100% Corpus,9,0.31,0.61,0.5029695887774666
100% Corpus,9,0.31,0.9099999999999999,0.5127264771931351
