Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,7,0.61,0.61,0.29165994217651064
75% Corpus,7,0.61,0.9099999999999999,0.29059454842798443
75% Corpus,7,0.61,symmetric,0.2880101844678646
75% Corpus,7,0.9099999999999999,0.01,0.3040997000950601
75% Corpus,7,0.9099999999999999,0.31,0.2996545207391792
75% Corpus,7,0.9099999999999999,0.61,0.3022744347334013
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.29460438310056397
75% Corpus,7,0.9099999999999999,symmetric,0.3031000296204041
75% Corpus,7,symmetric,0.01,0.2872234707591839
75% Corpus,7,symmetric,0.31,0.28625712183216445
75% Corpus,7,symmetric,0.61,0.2733426016634583
75% Corpus,7,symmetric,0.9099999999999999,0.2861792432372604
75% Corpus,7,symmetric,symmetric,0.29127000012784193
75% Corpus,7,asymmetric,0.01,0.2828908491275232
75% Corpus,7,asymmetric,0.31,0.27702009093965174
75% Corpus,7,asymmetric,0.61,0.2870990564597751
75% Corpus,7,asymmetric,0.9099999999999999,0.2821256877656445
75% Corpus,7,asymmetric,symmetric,0.2802926453109403
75% Corpus,8,0.01,0.01,0.2707836757609302
75% Corpus,8,0.01,0.31,0.27459069766925764
75% Corpus,8,0.01,0.61,0.2944368060001655
75% Corpus,8,0.01,0.9099999999999999,0.30710815511891126
75% Corpus,8,0.01,symmetric,0.2829933172787198
75% Corpus,8,0.31,0.01,0.29265193284322016
75% Corpus,8,0.31,0.31,0.2895941595902595
75% Corpus,8,0.31,0.61,0.28809760261302647
75% Corpus,8,0.31,0.9099999999999999,0.27567863005287707
75% Corpus,8,0.31,symmetric,0.2905972266879404
75% Corpus,8,0.61,0.01,0.2829146701024109
75% Corpus,8,0.61,0.31,0.28800744803434836
75% Corpus,8,0.61,0.61,0.2854879356402556
75% Corpus,8,0.61,0.9099999999999999,0.27949831678145465
75% Corpus,8,0.61,symmetric,0.2860720445825914
75% Corpus,8,0.9099999999999999,0.01,0.2909219973147361
75% Corpus,8,0.9099999999999999,0.31,0.29056497230281897
75% Corpus,8,0.9099999999999999,0.61,0.2848607867701063
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.280402038679239
75% Corpus,8,0.9099999999999999,symmetric,0.29593247160001346
75% Corpus,8,symmetric,0.01,0.2824448372426049
75% Corpus,8,symmetric,0.31,0.2740808986905517
75% Corpus,8,symmetric,0.61,0.28640221183912773
75% Corpus,8,symmetric,0.9099999999999999,0.2853944473716563
75% Corpus,8,symmetric,symmetric,0.27883722481720563
75% Corpus,8,asymmetric,0.01,0.28184842426473944
75% Corpus,8,asymmetric,0.31,0.2640186428058292
75% Corpus,8,asymmetric,0.61,0.2913632826860285
75% Corpus,8,asymmetric,0.9099999999999999,0.26375360823179606
75% Corpus,8,asymmetric,symmetric,0.2591528991285423
75% Corpus,9,0.01,0.01,0.293069461849352
75% Corpus,9,0.01,0.31,0.2862216639131617
75% Corpus,9,0.01,0.61,0.28816920813865554
75% Corpus,9,0.01,0.9099999999999999,0.3052456066984576
75% Corpus,9,0.01,symmetric,0.29271224452769323
75% Corpus,9,0.31,0.01,0.29311977096988673
75% Corpus,9,0.31,0.31,0.2938178790731494
75% Corpus,9,0.31,0.61,0.29684349021387807
75% Corpus,9,0.31,0.9099999999999999,0.2937212898244242
75% Corpus,9,0.31,symmetric,0.2935528338437885
75% Corpus,9,0.61,0.01,0.2920549635333597
75% Corpus,9,0.61,0.31,0.28528138185067586
75% Corpus,9,0.61,0.61,0.2877285534086306
75% Corpus,9,0.61,0.9099999999999999,0.2805494668665262
75% Corpus,9,0.61,symmetric,0.2879737303466323
75% Corpus,9,0.9099999999999999,0.01,0.2844856746415493
75% Corpus,9,0.9099999999999999,0.31,0.2927711912265516
75% Corpus,9,0.9099999999999999,0.61,0.2857146310684394
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.27805289025744034
75% Corpus,9,0.9099999999999999,symmetric,0.2896221280562171
75% Corpus,9,symmetric,0.01,0.29714874914198164
75% Corpus,9,symmetric,0.31,0.28683394431097015
75% Corpus,9,symmetric,0.61,0.2879492575442288
75% Corpus,9,symmetric,0.9099999999999999,0.28758573955579303
75% Corpus,9,symmetric,symmetric,0.29228780854898817
75% Corpus,9,asymmetric,0.01,0.28974983322811004
75% Corpus,9,asymmetric,0.31,0.2862358805335574
75% Corpus,9,asymmetric,0.61,0.29445848704818023
75% Corpus,9,asymmetric,0.9099999999999999,0.29537925368329815
75% Corpus,9,asymmetric,symmetric,0.2815713680709938
75% Corpus,10,0.01,0.01,0.2924088246820587
75% Corpus,10,0.01,0.31,0.2924367091455247
75% Corpus,10,0.01,0.61,0.2901984622053283
75% Corpus,10,0.01,0.9099999999999999,0.2907403514327228
75% Corpus,10,0.01,symmetric,0.2947923352992921
75% Corpus,10,0.31,0.01,0.29402567749049746
75% Corpus,10,0.31,0.31,0.302972362783072
75% Corpus,10,0.31,0.61,0.2989545600869483
75% Corpus,10,0.31,0.9099999999999999,0.2941704835705008
75% Corpus,10,0.31,symmetric,0.29354088351707847
75% Corpus,10,0.61,0.01,0.290499351499465
75% Corpus,10,0.61,0.31,0.28262727427693596
75% Corpus,10,0.61,0.61,0.2825241603005396
75% Corpus,10,0.61,0.9099999999999999,0.28040299902054455
75% Corpus,10,0.61,symmetric,0.28609901463290793
75% Corpus,10,0.9099999999999999,0.01,0.28681998256666297
75% Corpus,10,0.9099999999999999,0.31,0.2826465949348732
75% Corpus,10,0.9099999999999999,0.61,0.2767587185195389
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.2701076385765229
75% Corpus,10,0.9099999999999999,symmetric,0.28918179016228146
75% Corpus,10,symmetric,0.01,0.29051295108562375
75% Corpus,10,symmetric,0.31,0.29136925882027553
75% Corpus,10,symmetric,0.61,0.28818419564710807
75% Corpus,10,symmetric,0.9099999999999999,0.27719255113790897
75% Corpus,10,symmetric,symmetric,0.2849552162715904
75% Corpus,10,asymmetric,0.01,0.29100992805431497
75% Corpus,10,asymmetric,0.31,0.3085857574137277
75% Corpus,10,asymmetric,0.61,0.3024598624437734
75% Corpus,10,asymmetric,0.9099999999999999,0.29906679941893155
75% Corpus,10,asymmetric,symmetric,0.30832577575310927
100% Corpus,2,0.01,0.01,0.2697401616794124
100% Corpus,2,0.01,0.31,0.2985765024337167
100% Corpus,2,0.01,0.61,0.31628029313767225
100% Corpus,2,0.01,0.9099999999999999,0.31408723028526675
100% Corpus,2,0.01,symmetric,0.3162802931376723
100% Corpus,2,0.31,0.01,0.2455708840177941
100% Corpus,2,0.31,0.31,0.2520791752583886
100% Corpus,2,0.31,0.61,0.25784420144944553
100% Corpus,2,0.31,0.9099999999999999,0.28510640703530515
100% Corpus,2,0.31,symmetric,0.25784420144944553
100% Corpus,2,0.61,0.01,0.2674523726771916
100% Corpus,2,0.61,0.31,0.29891768327426255
100% Corpus,2,0.61,0.61,0.3001848875217236
100% Corpus,2,0.61,0.9099999999999999,0.30018488752172356
100% Corpus,2,0.61,symmetric,0.3001848875217236
100% Corpus,2,0.9099999999999999,0.01,0.30267625099869083
100% Corpus,2,0.9099999999999999,0.31,0.2851045723270807
100% Corpus,2,0.9099999999999999,0.61,0.3080308626032062
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.31840086759172775
100% Corpus,2,0.9099999999999999,symmetric,0.3080308626032062
100% Corpus,2,symmetric,0.01,0.27279894017302236
100% Corpus,2,symmetric,0.31,0.26901541256665806
100% Corpus,2,symmetric,0.61,0.26206653019342363
100% Corpus,2,symmetric,0.9099999999999999,0.28880063480579354
100% Corpus,2,symmetric,symmetric,0.26901541256665806
100% Corpus,2,asymmetric,0.01,0.24351206127082264
100% Corpus,2,asymmetric,0.31,0.25632036859368035
100% Corpus,2,asymmetric,0.61,0.2469191270577667
100% Corpus,2,asymmetric,0.9099999999999999,0.2501348525867178
100% Corpus,2,asymmetric,symmetric,0.2469191270577667
100% Corpus,3,0.01,0.01,0.29497681016288463
100% Corpus,3,0.01,0.31,0.2896634170633808
100% Corpus,3,0.01,0.61,0.29019499558266376
100% Corpus,3,0.01,0.9099999999999999,0.2896634170633808
100% Corpus,3,0.01,symmetric,0.28972106820828714
100% Corpus,3,0.31,0.01,0.29136745317147655
100% Corpus,3,0.31,0.31,0.27923916799260345
100% Corpus,3,0.31,0.61,0.2931443743476115
100% Corpus,3,0.31,0.9099999999999999,0.31040577702606836
100% Corpus,3,0.31,symmetric,0.3115464730848598
100% Corpus,3,0.61,0.01,0.3012916170369933
100% Corpus,3,0.61,0.31,0.2974541951928306
100% Corpus,3,0.61,0.61,0.29015829395894827
100% Corpus,3,0.61,0.9099999999999999,0.28547223655967663
100% Corpus,3,0.61,symmetric,0.2974541951928306
100% Corpus,3,0.9099999999999999,0.01,0.2839785322800992
100% Corpus,3,0.9099999999999999,0.31,0.2869611408747648
100% Corpus,3,0.9099999999999999,0.61,0.27277417244575763
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.2727741724457576
100% Corpus,3,0.9099999999999999,symmetric,0.28696114087476476
100% Corpus,3,symmetric,0.01,0.27884410480591565
100% Corpus,3,symmetric,0.31,0.2792391679926035
100% Corpus,3,symmetric,0.61,0.3120111216187386
100% Corpus,3,symmetric,0.9099999999999999,0.2931443743476114
100% Corpus,3,symmetric,symmetric,0.2792391679926035
100% Corpus,3,asymmetric,0.01,0.26263521113566873
100% Corpus,3,asymmetric,0.31,0.2678862246856687
100% Corpus,3,asymmetric,0.61,0.24842992527797603
100% Corpus,3,asymmetric,0.9099999999999999,0.24869956368954008
100% Corpus,3,asymmetric,symmetric,0.2679631240317168
100% Corpus,4,0.01,0.01,0.29354017037731944
100% Corpus,4,0.01,0.31,0.2966815314360842
100% Corpus,4,0.01,0.61,0.27185985383741657
100% Corpus,4,0.01,0.9099999999999999,0.2779108111241152
100% Corpus,4,0.01,symmetric,0.26793474882295104
100% Corpus,4,0.31,0.01,0.3068351448705355
100% Corpus,4,0.31,0.31,0.30225935778454416
100% Corpus,4,0.31,0.61,0.3044371572080875
100% Corpus,4,0.31,0.9099999999999999,0.290515723865324
100% Corpus,4,0.31,symmetric,0.309066575371044
100% Corpus,4,0.61,0.01,0.2984511612808893
100% Corpus,4,0.61,0.31,0.282700577846485
100% Corpus,4,0.61,0.61,0.29474354429825933
100% Corpus,4,0.61,0.9099999999999999,0.29663176169138555
100% Corpus,4,0.61,symmetric,0.282700577846485
100% Corpus,4,0.9099999999999999,0.01,0.2939463384664214
100% Corpus,4,0.9099999999999999,0.31,0.2960751315022845
100% Corpus,4,0.9099999999999999,0.61,0.2963020613697209
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.2963020613697209
100% Corpus,4,0.9099999999999999,symmetric,0.2981465941832149
100% Corpus,4,symmetric,0.01,0.30683514487053554
100% Corpus,4,symmetric,0.31,0.30394432542995165
100% Corpus,4,symmetric,0.61,0.2932323891124319
100% Corpus,4,symmetric,0.9099999999999999,0.2882845535273102
100% Corpus,4,symmetric,symmetric,0.3039443254299517
100% Corpus,4,asymmetric,0.01,0.25155991788274823
100% Corpus,4,asymmetric,0.31,0.24922989488639646
100% Corpus,4,asymmetric,0.61,0.25031692583838944
100% Corpus,4,asymmetric,0.9099999999999999,0.24067798226515344
100% Corpus,4,asymmetric,symmetric,0.24503826618700963
100% Corpus,5,0.01,0.01,0.2975477988356916
100% Corpus,5,0.01,0.31,0.28282514710729056
100% Corpus,5,0.01,0.61,0.29492789864196667
100% Corpus,5,0.01,0.9099999999999999,0.29121559686268517
100% Corpus,5,0.01,symmetric,0.2925108670148247
100% Corpus,5,0.31,0.01,0.29984219440150495
100% Corpus,5,0.31,0.31,0.30740540238056313
100% Corpus,5,0.31,0.61,0.29719941624534696
100% Corpus,5,0.31,0.9099999999999999,0.2914773510474563
100% Corpus,5,0.31,symmetric,0.2931760830816471
100% Corpus,5,0.61,0.01,0.2841622610695508
100% Corpus,5,0.61,0.31,0.29167643456189263
100% Corpus,5,0.61,0.61,0.2962644418639978
100% Corpus,5,0.61,0.9099999999999999,0.2962644418639978
100% Corpus,5,0.61,symmetric,0.2842693874325183
100% Corpus,5,0.9099999999999999,0.01,0.27426082287673526
100% Corpus,5,0.9099999999999999,0.31,0.2765510813314155
100% Corpus,5,0.9099999999999999,0.61,0.2859141632544143
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.2930233148051845
100% Corpus,5,0.9099999999999999,symmetric,0.27710052396680374
100% Corpus,5,symmetric,0.01,0.30114973832733183
100% Corpus,5,symmetric,0.31,0.3061204419619215
100% Corpus,5,symmetric,0.61,0.2866359162027248
100% Corpus,5,symmetric,0.9099999999999999,0.27466770693835696
100% Corpus,5,symmetric,symmetric,0.30677881950808406
100% Corpus,5,asymmetric,0.01,0.28177633023693527
100% Corpus,5,asymmetric,0.31,0.27687683836953675
100% Corpus,5,asymmetric,0.61,0.27186987969207455
100% Corpus,5,asymmetric,0.9099999999999999,0.2717965701269084
100% Corpus,5,asymmetric,symmetric,0.2660240799730521
100% Corpus,6,0.01,0.01,0.29345985205967723
100% Corpus,6,0.01,0.31,0.2940635683213317
100% Corpus,6,0.01,0.61,0.2913189066704425
100% Corpus,6,0.01,0.9099999999999999,0.30751870654068675
100% Corpus,6,0.01,symmetric,0.2990208892434197
100% Corpus,6,0.31,0.01,0.294511876852751
100% Corpus,6,0.31,0.31,0.2907902613135134
100% Corpus,6,0.31,0.61,0.2927831791798345
100% Corpus,6,0.31,0.9099999999999999,0.2942153450525799
100% Corpus,6,0.31,symmetric,0.29432363680942203
100% Corpus,6,0.61,0.01,0.2856346760038429
100% Corpus,6,0.61,0.31,0.2918684831412507
100% Corpus,6,0.61,0.61,0.29091790816690993
100% Corpus,6,0.61,0.9099999999999999,0.29762403070284843
100% Corpus,6,0.61,symmetric,0.2950325009873425
100% Corpus,6,0.9099999999999999,0.01,0.28851328055405334
100% Corpus,6,0.9099999999999999,0.31,0.2799223155676105
100% Corpus,6,0.9099999999999999,0.61,0.2867920950527961
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.287643995587642
100% Corpus,6,0.9099999999999999,symmetric,0.27838948447375383
100% Corpus,6,symmetric,0.01,0.29334766193423506
100% Corpus,6,symmetric,0.31,0.29247672026362986
100% Corpus,6,symmetric,0.61,0.29387715897120165
100% Corpus,6,symmetric,0.9099999999999999,0.2808131466015518
100% Corpus,6,symmetric,symmetric,0.29072386116469007
100% Corpus,6,asymmetric,0.01,0.2870584311999754
100% Corpus,6,asymmetric,0.31,0.2641894908617696
100% Corpus,6,asymmetric,0.61,0.29554107210057595
100% Corpus,6,asymmetric,0.9099999999999999,0.2805081716159871
100% Corpus,6,asymmetric,symmetric,0.2633577732656742
100% Corpus,7,0.01,0.01,0.28903301500397083
100% Corpus,7,0.01,0.31,0.2865777570179987
100% Corpus,7,0.01,0.61,0.28654329092048664
100% Corpus,7,0.01,0.9099999999999999,0.3131596507475967
100% Corpus,7,0.01,symmetric,0.28906677419480264
100% Corpus,7,0.31,0.01,0.2973897472231902
100% Corpus,7,0.31,0.31,0.2920427195132508
100% Corpus,7,0.31,0.61,0.2811437836500628
100% Corpus,7,0.31,0.9099999999999999,0.2832942650217773
100% Corpus,7,0.31,symmetric,0.2960426712242346
100% Corpus,7,0.61,0.01,0.28721944493783963
100% Corpus,7,0.61,0.31,0.2871319576792648
100% Corpus,7,0.61,0.61,0.29368329736031107
100% Corpus,7,0.61,0.9099999999999999,0.291641628024692
100% Corpus,7,0.61,symmetric,0.284323693203472
100% Corpus,7,0.9099999999999999,0.01,0.28271955566302603
100% Corpus,7,0.9099999999999999,0.31,0.28180386005186553
100% Corpus,7,0.9099999999999999,0.61,0.27758910700575073
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.2843871628130417
100% Corpus,7,0.9099999999999999,symmetric,0.2763882435824805
100% Corpus,7,symmetric,0.01,0.30091671031302214
100% Corpus,7,symmetric,0.31,0.2889718578815206
100% Corpus,7,symmetric,0.61,0.2851077770973557
100% Corpus,7,symmetric,0.9099999999999999,0.2825192307477438
100% Corpus,7,symmetric,symmetric,0.2909447439312199
100% Corpus,7,asymmetric,0.01,0.28171772049073596
100% Corpus,7,asymmetric,0.31,0.2656809437602741
100% Corpus,7,asymmetric,0.61,0.2704468465465952
100% Corpus,7,asymmetric,0.9099999999999999,0.2981536260117122
100% Corpus,7,asymmetric,symmetric,0.2795926831506133
100% Corpus,8,0.01,0.01,0.2780844653895009
100% Corpus,8,0.01,0.31,0.2868935841545711
100% Corpus,8,0.01,0.61,0.2902345659483612
100% Corpus,8,0.01,0.9099999999999999,0.2945642218368111
100% Corpus,8,0.01,symmetric,0.27888805364940306
100% Corpus,8,0.31,0.01,0.28599484756469973
100% Corpus,8,0.31,0.31,0.2921436947566871
100% Corpus,8,0.31,0.61,0.2913397475320473
100% Corpus,8,0.31,0.9099999999999999,0.2814606906479963
100% Corpus,8,0.31,symmetric,0.2803020491030904
100% Corpus,8,0.61,0.01,0.28779566914254806
100% Corpus,8,0.61,0.31,0.2966795277512891
100% Corpus,8,0.61,0.61,0.2869140255166136
100% Corpus,8,0.61,0.9099999999999999,0.28436143266918035
100% Corpus,8,0.61,symmetric,0.2898265238581844
100% Corpus,8,0.9099999999999999,0.01,0.2835923119386695
100% Corpus,8,0.9099999999999999,0.31,0.28204315594896145
100% Corpus,8,0.9099999999999999,0.61,0.27551579284272
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.2727106537638342
100% Corpus,8,0.9099999999999999,symmetric,0.27767928457448654
100% Corpus,8,symmetric,0.01,0.2839057218510215
100% Corpus,8,symmetric,0.31,0.28176277045518483
100% Corpus,8,symmetric,0.61,0.28786999281912096
100% Corpus,8,symmetric,0.9099999999999999,0.28025287036806223
100% Corpus,8,symmetric,symmetric,0.2802617651893894
100% Corpus,8,asymmetric,0.01,0.27552264926694797
100% Corpus,8,asymmetric,0.31,0.2789047313152585
100% Corpus,8,asymmetric,0.61,0.2831316111348331
100% Corpus,8,asymmetric,0.9099999999999999,0.28934278498785915
100% Corpus,8,asymmetric,symmetric,0.2711483666332711
100% Corpus,9,0.01,0.01,0.3032253159913075
100% Corpus,9,0.01,0.31,0.28603949939536755
100% Corpus,9,0.01,0.61,0.2848400258688797
100% Corpus,9,0.01,0.9099999999999999,0.2724962790357461
100% Corpus,9,0.01,symmetric,0.2925804309884356
100% Corpus,9,0.31,0.01,0.2927200688015932
100% Corpus,9,0.31,0.31,0.29316488775576105
100% Corpus,9,0.31,0.61,0.2953428694856275
100% Corpus,9,0.31,0.9099999999999999,0.3015175646508003
