Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,9,0.61,0.01,0.6027728049347035
75% Corpus,9,0.61,0.31,0.6127218483200256
75% Corpus,9,0.61,0.61,0.6061422516651368
75% Corpus,9,0.61,0.9099999999999999,0.5882960878066472
75% Corpus,9,0.61,symmetric,0.6068727280232803
75% Corpus,9,0.9099999999999999,0.01,0.6088075380581438
75% Corpus,9,0.9099999999999999,0.31,0.61288067430839
75% Corpus,9,0.9099999999999999,0.61,0.5980660640658786
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.599912390656423
75% Corpus,9,0.9099999999999999,symmetric,0.5985198912042011
75% Corpus,9,symmetric,0.01,0.5820312487937543
75% Corpus,9,symmetric,0.31,0.5980206092510101
75% Corpus,9,symmetric,0.61,0.5847381721564238
75% Corpus,9,symmetric,0.9099999999999999,0.5610954257029617
75% Corpus,9,symmetric,symmetric,0.5721466293460986
75% Corpus,9,asymmetric,0.01,0.5843417625798117
75% Corpus,9,asymmetric,0.31,0.594647945860884
75% Corpus,9,asymmetric,0.61,0.6004314760117689
75% Corpus,9,asymmetric,0.9099999999999999,0.5931512988170522
75% Corpus,9,asymmetric,symmetric,0.5852961483023407
75% Corpus,10,0.01,0.01,0.5833780518537721
75% Corpus,10,0.01,0.31,0.581558245402774
75% Corpus,10,0.01,0.61,0.5926492404236503
75% Corpus,10,0.01,0.9099999999999999,0.5800696572451056
75% Corpus,10,0.01,symmetric,0.5879481581646804
75% Corpus,10,0.31,0.01,0.6011381345003113
75% Corpus,10,0.31,0.31,0.5975215363004798
75% Corpus,10,0.31,0.61,0.6135128962346781
75% Corpus,10,0.31,0.9099999999999999,0.6066205311260023
75% Corpus,10,0.31,symmetric,0.6033619531076424
75% Corpus,10,0.61,0.01,0.6062677060231352
75% Corpus,10,0.61,0.31,0.6075656763566741
75% Corpus,10,0.61,0.61,0.6193211988747417
75% Corpus,10,0.61,0.9099999999999999,0.5929057770848768
75% Corpus,10,0.61,symmetric,0.6209616345612448
75% Corpus,10,0.9099999999999999,0.01,0.6113586578409405
75% Corpus,10,0.9099999999999999,0.31,0.6150455450535274
75% Corpus,10,0.9099999999999999,0.61,0.6114461520060341
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.6116400838147271
75% Corpus,10,0.9099999999999999,symmetric,0.6133848896364164
75% Corpus,10,symmetric,0.01,0.5987200899455594
75% Corpus,10,symmetric,0.31,0.5864370374456991
75% Corpus,10,symmetric,0.61,0.5896199268004341
75% Corpus,10,symmetric,0.9099999999999999,0.5819777471324653
75% Corpus,10,symmetric,symmetric,0.5792533824490975
75% Corpus,10,asymmetric,0.01,0.6070626423197455
75% Corpus,10,asymmetric,0.31,0.596952439647257
75% Corpus,10,asymmetric,0.61,0.5852121382505819
75% Corpus,10,asymmetric,0.9099999999999999,0.5787862135068909
75% Corpus,10,asymmetric,symmetric,0.5978198647702679
100% Corpus,2,0.01,0.01,0.46981551678278644
100% Corpus,2,0.01,0.31,0.4649436130182607
100% Corpus,2,0.01,0.61,0.4843361939171853
100% Corpus,2,0.01,0.9099999999999999,0.4681103412033562
100% Corpus,2,0.01,symmetric,0.46494361301826076
100% Corpus,2,0.31,0.01,0.4636004160677182
100% Corpus,2,0.31,0.31,0.4520809895635233
100% Corpus,2,0.31,0.61,0.45282480309918927
100% Corpus,2,0.31,0.9099999999999999,0.4528248030991892
100% Corpus,2,0.31,symmetric,0.45282480309918927
100% Corpus,2,0.61,0.01,0.45208098956352333
100% Corpus,2,0.61,0.31,0.4664740774670613
100% Corpus,2,0.61,0.61,0.4664740774670613
100% Corpus,2,0.61,0.9099999999999999,0.46647407746706143
100% Corpus,2,0.61,symmetric,0.4664740774670613
100% Corpus,2,0.9099999999999999,0.01,0.4727218801485635
100% Corpus,2,0.9099999999999999,0.31,0.4727218801485635
100% Corpus,2,0.9099999999999999,0.61,0.4727218801485635
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.4727218801485635
100% Corpus,2,0.9099999999999999,symmetric,0.4727218801485635
100% Corpus,2,symmetric,0.01,0.4520809895635233
100% Corpus,2,symmetric,0.31,0.4520809895635233
100% Corpus,2,symmetric,0.61,0.4664740774670615
100% Corpus,2,symmetric,0.9099999999999999,0.4664740774670614
100% Corpus,2,symmetric,symmetric,0.4664740774670615
100% Corpus,2,asymmetric,0.01,0.49731219871533805
100% Corpus,2,asymmetric,0.31,0.48049366539549687
100% Corpus,2,asymmetric,0.61,0.48049366539549687
100% Corpus,2,asymmetric,0.9099999999999999,0.48606392589454306
100% Corpus,2,asymmetric,symmetric,0.48049366539549687
100% Corpus,3,0.01,0.01,0.5263198240947922
100% Corpus,3,0.01,0.31,0.5409126707407339
100% Corpus,3,0.01,0.61,0.517143379942735
100% Corpus,3,0.01,0.9099999999999999,0.5140068709500173
100% Corpus,3,0.01,symmetric,0.5224815512465198
100% Corpus,3,0.31,0.01,0.5422045541926825
100% Corpus,3,0.31,0.31,0.5524460956927378
100% Corpus,3,0.31,0.61,0.5440587373157674
100% Corpus,3,0.31,0.9099999999999999,0.5248873726436197
100% Corpus,3,0.31,symmetric,0.5579053908074542
100% Corpus,3,0.61,0.01,0.5281446826028557
100% Corpus,3,0.61,0.31,0.5348774155886188
100% Corpus,3,0.61,0.61,0.5179251651312945
100% Corpus,3,0.61,0.9099999999999999,0.5179251651312945
100% Corpus,3,0.61,symmetric,0.5348774155886188
100% Corpus,3,0.9099999999999999,0.01,0.5343861187350316
100% Corpus,3,0.9099999999999999,0.31,0.518920734020618
100% Corpus,3,0.9099999999999999,0.61,0.518920734020618
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.5300473716899105
100% Corpus,3,0.9099999999999999,symmetric,0.518920734020618
100% Corpus,3,symmetric,0.01,0.5556446955694951
100% Corpus,3,symmetric,0.31,0.5579053908074542
100% Corpus,3,symmetric,0.61,0.5495978303464228
100% Corpus,3,symmetric,0.9099999999999999,0.5342844230819759
100% Corpus,3,symmetric,symmetric,0.5524460956927378
100% Corpus,3,asymmetric,0.01,0.491058952993132
100% Corpus,3,asymmetric,0.31,0.491058952993132
100% Corpus,3,asymmetric,0.61,0.491058952993132
100% Corpus,3,asymmetric,0.9099999999999999,0.4918864053703454
100% Corpus,3,asymmetric,symmetric,0.491058952993132
100% Corpus,4,0.01,0.01,0.5540773098323994
100% Corpus,4,0.01,0.31,0.5562860328290683
100% Corpus,4,0.01,0.61,0.5669473404881972
100% Corpus,4,0.01,0.9099999999999999,0.5605322393325926
100% Corpus,4,0.01,symmetric,0.549543834839126
100% Corpus,4,0.31,0.01,0.5651944949688
100% Corpus,4,0.31,0.31,0.5651944949687999
100% Corpus,4,0.31,0.61,0.5580300645245165
100% Corpus,4,0.31,0.9099999999999999,0.5622997661633937
100% Corpus,4,0.31,symmetric,0.5651944949687998
100% Corpus,4,0.61,0.01,0.5835045287077527
100% Corpus,4,0.61,0.31,0.5563116856596398
100% Corpus,4,0.61,0.61,0.5465683431715901
100% Corpus,4,0.61,0.9099999999999999,0.5465683431715901
100% Corpus,4,0.61,symmetric,0.5563116856596398
100% Corpus,4,0.9099999999999999,0.01,0.5754025229438922
100% Corpus,4,0.9099999999999999,0.31,0.5746541981540036
100% Corpus,4,0.9099999999999999,0.61,0.5746541981540036
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.5573122421363095
100% Corpus,4,0.9099999999999999,symmetric,0.5746541981540036
100% Corpus,4,symmetric,0.01,0.5753028601305977
100% Corpus,4,symmetric,0.31,0.5651944949687998
100% Corpus,4,symmetric,0.61,0.5601290153209354
100% Corpus,4,symmetric,0.9099999999999999,0.5462516890947626
100% Corpus,4,symmetric,symmetric,0.5651944949687999
100% Corpus,4,asymmetric,0.01,0.5391619428956885
100% Corpus,4,asymmetric,0.31,0.5632525369936534
100% Corpus,4,asymmetric,0.61,0.5632525369936534
100% Corpus,4,asymmetric,0.9099999999999999,0.5632525369936534
100% Corpus,4,asymmetric,symmetric,0.5517071591310905
100% Corpus,5,0.01,0.01,0.5910731466027087
100% Corpus,5,0.01,0.31,0.5783458455085102
100% Corpus,5,0.01,0.61,0.5809966588752382
100% Corpus,5,0.01,0.9099999999999999,0.5939796163421003
100% Corpus,5,0.01,symmetric,0.5889462404596675
100% Corpus,5,0.31,0.01,0.6084745415237215
100% Corpus,5,0.31,0.31,0.604698521037821
100% Corpus,5,0.31,0.61,0.6023210506496951
100% Corpus,5,0.31,0.9099999999999999,0.601360396259647
100% Corpus,5,0.31,symmetric,0.604698521037821
100% Corpus,5,0.61,0.01,0.6023508655442406
100% Corpus,5,0.61,0.31,0.6008565250763145
100% Corpus,5,0.61,0.61,0.600187868825823
100% Corpus,5,0.61,0.9099999999999999,0.5968855950065997
100% Corpus,5,0.61,symmetric,0.6044165414570092
100% Corpus,5,0.9099999999999999,0.01,0.5866554910967239
100% Corpus,5,0.9099999999999999,0.31,0.5945059729629973
100% Corpus,5,0.9099999999999999,0.61,0.6073930217658144
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.5957121071983831
100% Corpus,5,0.9099999999999999,symmetric,0.5977435049168995
100% Corpus,5,symmetric,0.01,0.607837966167908
100% Corpus,5,symmetric,0.31,0.6073267729816433
100% Corpus,5,symmetric,0.61,0.6090526252750283
100% Corpus,5,symmetric,0.9099999999999999,0.5827596316093709
100% Corpus,5,symmetric,symmetric,0.6070334563104467
100% Corpus,5,asymmetric,0.01,0.6072979384463881
100% Corpus,5,asymmetric,0.31,0.6200080045333313
100% Corpus,5,asymmetric,0.61,0.5867941144068322
100% Corpus,5,asymmetric,0.9099999999999999,0.5894461880232853
100% Corpus,5,asymmetric,symmetric,0.6256185073334326
100% Corpus,6,0.01,0.01,0.5837856790432207
100% Corpus,6,0.01,0.31,0.5683722201278382
100% Corpus,6,0.01,0.61,0.5739624348506438
100% Corpus,6,0.01,0.9099999999999999,0.5847153321106301
100% Corpus,6,0.01,symmetric,0.5865309546280432
100% Corpus,6,0.31,0.01,0.6111114412524742
100% Corpus,6,0.31,0.31,0.6167334294515879
100% Corpus,6,0.31,0.61,0.5961340111526837
100% Corpus,6,0.31,0.9099999999999999,0.5845484496281911
100% Corpus,6,0.31,symmetric,0.608217805858758
100% Corpus,6,0.61,0.01,0.6059910962653249
100% Corpus,6,0.61,0.31,0.5833506849386857
100% Corpus,6,0.61,0.61,0.5647144046470813
100% Corpus,6,0.61,0.9099999999999999,0.5523681307945647
100% Corpus,6,0.61,symmetric,0.5908319025379759
100% Corpus,6,0.9099999999999999,0.01,0.5903684961189605
100% Corpus,6,0.9099999999999999,0.31,0.5749841886494639
100% Corpus,6,0.9099999999999999,0.61,0.5862280616380763
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.576626771325219
100% Corpus,6,0.9099999999999999,symmetric,0.581262378927934
100% Corpus,6,symmetric,0.01,0.6043639119263666
100% Corpus,6,symmetric,0.31,0.6106422485678694
100% Corpus,6,symmetric,0.61,0.5892428786136594
100% Corpus,6,symmetric,0.9099999999999999,0.5731158565535767
100% Corpus,6,symmetric,symmetric,0.6070773095343313
100% Corpus,6,asymmetric,0.01,0.6106526642672336
100% Corpus,6,asymmetric,0.31,0.6044206552998707
100% Corpus,6,asymmetric,0.61,0.5872665048261944
100% Corpus,6,asymmetric,0.9099999999999999,0.5678361939526994
100% Corpus,6,asymmetric,symmetric,0.6048965273045591
100% Corpus,7,0.01,0.01,0.5876114470392405
100% Corpus,7,0.01,0.31,0.5569047659817602
100% Corpus,7,0.01,0.61,0.5586250971220001
100% Corpus,7,0.01,0.9099999999999999,0.5550203950918452
100% Corpus,7,0.01,symmetric,0.5819794543218514
100% Corpus,7,0.31,0.01,0.5982532727243604
100% Corpus,7,0.31,0.31,0.5988113831201624
100% Corpus,7,0.31,0.61,0.5928834140475737
100% Corpus,7,0.31,0.9099999999999999,0.581250428790616
100% Corpus,7,0.31,symmetric,0.5942989470407306
100% Corpus,7,0.61,0.01,0.5900515947795274
100% Corpus,7,0.61,0.31,0.5952008924157869
100% Corpus,7,0.61,0.61,0.590446629734972
100% Corpus,7,0.61,0.9099999999999999,0.5745585160123851
100% Corpus,7,0.61,symmetric,0.5877644782185335
100% Corpus,7,0.9099999999999999,0.01,0.6054688619299904
100% Corpus,7,0.9099999999999999,0.31,0.6086906316260032
100% Corpus,7,0.9099999999999999,0.61,0.5992063685281129
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.594353670010271
100% Corpus,7,0.9099999999999999,symmetric,0.5994843510011706
100% Corpus,7,symmetric,0.01,0.5826248411448633
100% Corpus,7,symmetric,0.31,0.5921010638516523
100% Corpus,7,symmetric,0.61,0.5810369660800419
100% Corpus,7,symmetric,0.9099999999999999,0.561691215193519
100% Corpus,7,symmetric,symmetric,0.5937731708869355
100% Corpus,7,asymmetric,0.01,0.5981619005060788
100% Corpus,7,asymmetric,0.31,0.5721023946418206
100% Corpus,7,asymmetric,0.61,0.564621580354587
100% Corpus,7,asymmetric,0.9099999999999999,0.5690716607720735
100% Corpus,7,asymmetric,symmetric,0.5864997988488593
100% Corpus,8,0.01,0.01,0.5871073358792321
100% Corpus,8,0.01,0.31,0.5975359367590294
100% Corpus,8,0.01,0.61,0.5941053501136117
100% Corpus,8,0.01,0.9099999999999999,0.5910438022997916
100% Corpus,8,0.01,symmetric,0.5785678631185731
100% Corpus,8,0.31,0.01,0.5902246870646579
100% Corpus,8,0.31,0.31,0.5942227120565758
100% Corpus,8,0.31,0.61,0.5887800323803889
100% Corpus,8,0.31,0.9099999999999999,0.5802052911411808
100% Corpus,8,0.31,symmetric,0.5976773943361698
100% Corpus,8,0.61,0.01,0.6211561728724206
100% Corpus,8,0.61,0.31,0.6178505771337164
100% Corpus,8,0.61,0.61,0.6047314525435258
100% Corpus,8,0.61,0.9099999999999999,0.5879332782476951
100% Corpus,8,0.61,symmetric,0.6204546177848229
100% Corpus,8,0.9099999999999999,0.01,0.6227375371429326
100% Corpus,8,0.9099999999999999,0.31,0.6245276588367223
100% Corpus,8,0.9099999999999999,0.61,0.6078296879877954
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.6142832002072596
100% Corpus,8,0.9099999999999999,symmetric,0.6275520732341652
100% Corpus,8,symmetric,0.01,0.5779491637654802
100% Corpus,8,symmetric,0.31,0.5872260460442184
100% Corpus,8,symmetric,0.61,0.5967847563722484
100% Corpus,8,symmetric,0.9099999999999999,0.5883634986575275
100% Corpus,8,symmetric,symmetric,0.583378994883157
100% Corpus,8,asymmetric,0.01,0.6103951872044318
100% Corpus,8,asymmetric,0.31,0.6053678160459706
100% Corpus,8,asymmetric,0.61,0.6021010813447886
100% Corpus,8,asymmetric,0.9099999999999999,0.5956350527174291
100% Corpus,8,asymmetric,symmetric,0.6113748021305927
100% Corpus,9,0.01,0.01,0.5944254936535646
100% Corpus,9,0.01,0.31,0.5616069367755508
100% Corpus,9,0.01,0.61,0.5508198546362735
100% Corpus,9,0.01,0.9099999999999999,0.5487469221338471
100% Corpus,9,0.01,symmetric,0.5791086722718468
100% Corpus,9,0.31,0.01,0.5950514625387716
100% Corpus,9,0.31,0.31,0.6009603305084957
100% Corpus,9,0.31,0.61,0.5751232987971947
100% Corpus,9,0.31,0.9099999999999999,0.5793654776045161
100% Corpus,9,0.31,symmetric,0.5882428181262008
