Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,10,symmetric,0.61,0.22738769192519953
75% Corpus,10,symmetric,0.9099999999999999,0.2273876919251996
75% Corpus,10,symmetric,symmetric,0.2273876919251996
75% Corpus,10,asymmetric,0.01,0.22738769192519953
75% Corpus,10,asymmetric,0.31,0.2273876919251996
75% Corpus,10,asymmetric,0.61,0.22738769192519953
75% Corpus,10,asymmetric,0.9099999999999999,0.2273876919251996
75% Corpus,10,asymmetric,symmetric,0.2273876919251996
100% Corpus,2,0.01,0.01,0.22738769192519956
100% Corpus,2,0.01,0.31,0.22738769192519956
100% Corpus,2,0.01,0.61,0.2273876919251996
100% Corpus,2,0.01,0.9099999999999999,0.22738769192519953
100% Corpus,2,0.01,symmetric,0.22738769192519956
100% Corpus,2,0.31,0.01,0.22738769192519956
100% Corpus,2,0.31,0.31,0.22738769192519953
100% Corpus,2,0.31,0.61,0.22738769192519956
100% Corpus,2,0.31,0.9099999999999999,0.22738769192519956
100% Corpus,2,0.31,symmetric,0.22738769192519956
100% Corpus,2,0.61,0.01,0.22738769192519956
100% Corpus,2,0.61,0.31,0.22738769192519956
100% Corpus,2,0.61,0.61,0.22738769192519956
100% Corpus,2,0.61,0.9099999999999999,0.22738769192519956
100% Corpus,2,0.61,symmetric,0.22738769192519956
100% Corpus,2,0.9099999999999999,0.01,0.22738769192519956
100% Corpus,2,0.9099999999999999,0.31,0.22738769192519956
100% Corpus,2,0.9099999999999999,0.61,0.22738769192519956
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.22738769192519956
100% Corpus,2,0.9099999999999999,symmetric,0.22738769192519956
100% Corpus,2,symmetric,0.01,0.22738769192519953
100% Corpus,2,symmetric,0.31,0.22738769192519956
100% Corpus,2,symmetric,0.61,0.22738769192519956
100% Corpus,2,symmetric,0.9099999999999999,0.22738769192519956
100% Corpus,2,symmetric,symmetric,0.22738769192519956
100% Corpus,2,asymmetric,0.01,0.22738769192519953
100% Corpus,2,asymmetric,0.31,0.22738769192519956
100% Corpus,2,asymmetric,0.61,0.2273876919251996
100% Corpus,2,asymmetric,0.9099999999999999,0.22738769192519956
100% Corpus,2,asymmetric,symmetric,0.2273876919251996
100% Corpus,3,0.01,0.01,0.22738769192519956
100% Corpus,3,0.01,0.31,0.2273876919251996
