Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,5,symmetric,0.9099999999999999,0.3383376158067299
75% Corpus,5,symmetric,symmetric,0.32957618001584066
75% Corpus,5,asymmetric,0.01,0.33479033957004745
75% Corpus,5,asymmetric,0.31,0.3267582638640155
75% Corpus,5,asymmetric,0.61,0.3407652390346495
75% Corpus,5,asymmetric,0.9099999999999999,0.3701344957505207
75% Corpus,5,asymmetric,symmetric,0.34406414052506346
75% Corpus,6,0.01,0.01,0.31081120437025495
75% Corpus,6,0.01,0.31,0.3466599902056897
75% Corpus,6,0.01,0.61,0.33227385862524356
75% Corpus,6,0.01,0.9099999999999999,0.3299012065432147
75% Corpus,6,0.01,symmetric,0.3352195728188229
75% Corpus,6,0.31,0.01,0.33648755044940587
75% Corpus,6,0.31,0.31,0.32291850997365396
75% Corpus,6,0.31,0.61,0.32469415333502405
75% Corpus,6,0.31,0.9099999999999999,0.31350449560109866
75% Corpus,6,0.31,symmetric,0.3299548120638618
75% Corpus,6,0.61,0.01,0.34447194816644
75% Corpus,6,0.61,0.31,0.34579521911728744
75% Corpus,6,0.61,0.61,0.34294575602513183
75% Corpus,6,0.61,0.9099999999999999,0.3424903495438331
75% Corpus,6,0.61,symmetric,0.34496618552050134
75% Corpus,6,0.9099999999999999,0.01,0.3461218163064889
75% Corpus,6,0.9099999999999999,0.31,0.35782894126219916
75% Corpus,6,0.9099999999999999,0.61,0.35105886780400714
75% Corpus,6,0.9099999999999999,0.9099999999999999,0.345899103032093
75% Corpus,6,0.9099999999999999,symmetric,0.3474553609055921
75% Corpus,6,symmetric,0.01,0.3103219590882309
75% Corpus,6,symmetric,0.31,0.33156222947626257
75% Corpus,6,symmetric,0.61,0.3164253749478693
75% Corpus,6,symmetric,0.9099999999999999,0.3144967137856445
75% Corpus,6,symmetric,symmetric,0.33839460542768873
75% Corpus,6,asymmetric,0.01,0.32379274527084084
75% Corpus,6,asymmetric,0.31,0.3604233188447257
75% Corpus,6,asymmetric,0.61,0.358439246000849
75% Corpus,6,asymmetric,0.9099999999999999,0.35634037496006304
75% Corpus,6,asymmetric,symmetric,0.3226222735492213
75% Corpus,7,0.01,0.01,0.3218721348517051
75% Corpus,7,0.01,0.31,0.3472968986418609
75% Corpus,7,0.01,0.61,0.3372959908076421
75% Corpus,7,0.01,0.9099999999999999,0.3407798668623271
75% Corpus,7,0.01,symmetric,0.32687994076958865
75% Corpus,7,0.31,0.01,0.31916462257494477
75% Corpus,7,0.31,0.31,0.33135973197263685
75% Corpus,7,0.31,0.61,0.31382603842236884
75% Corpus,7,0.31,0.9099999999999999,0.32262021897236154
75% Corpus,7,0.31,symmetric,0.3167253478681471
75% Corpus,7,0.61,0.01,0.34182363794024895
75% Corpus,7,0.61,0.31,0.3327246292426521
75% Corpus,7,0.61,0.61,0.3242834137258757
75% Corpus,7,0.61,0.9099999999999999,0.32518440614618277
75% Corpus,7,0.61,symmetric,0.3384160616179776
75% Corpus,7,0.9099999999999999,0.01,0.35245426298514576
75% Corpus,7,0.9099999999999999,0.31,0.3385763777121071
75% Corpus,7,0.9099999999999999,0.61,0.35056038377241155
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.3445630635727081
75% Corpus,7,0.9099999999999999,symmetric,0.3442634970440797
75% Corpus,7,symmetric,0.01,0.3227342876963027
75% Corpus,7,symmetric,0.31,0.33619015347461195
75% Corpus,7,symmetric,0.61,0.35619785580015134
75% Corpus,7,symmetric,0.9099999999999999,0.3240182818241294
75% Corpus,7,symmetric,symmetric,0.3238863215396561
75% Corpus,7,asymmetric,0.01,0.33951284798833814
75% Corpus,7,asymmetric,0.31,0.3319050909462199
75% Corpus,7,asymmetric,0.61,0.33434302557165807
75% Corpus,7,asymmetric,0.9099999999999999,0.3357721921994005
75% Corpus,7,asymmetric,symmetric,0.32671878917966835
75% Corpus,8,0.01,0.01,0.30676579544971383
75% Corpus,8,0.01,0.31,0.3197930828159816
75% Corpus,8,0.01,0.61,0.34042037577534023
75% Corpus,8,0.01,0.9099999999999999,0.33130915659160054
75% Corpus,8,0.01,symmetric,0.32257165265546844
75% Corpus,8,0.31,0.01,0.335927813206619
75% Corpus,8,0.31,0.31,0.3301518547818759
75% Corpus,8,0.31,0.61,0.32997875344055405
75% Corpus,8,0.31,0.9099999999999999,0.3269741709945103
75% Corpus,8,0.31,symmetric,0.3345014630130358
75% Corpus,8,0.61,0.01,0.34555249804665555
75% Corpus,8,0.61,0.31,0.3298007552138494
75% Corpus,8,0.61,0.61,0.33334442259593144
75% Corpus,8,0.61,0.9099999999999999,0.3267877401017261
75% Corpus,8,0.61,symmetric,0.33273028032265284
75% Corpus,8,0.9099999999999999,0.01,0.34995551895532084
75% Corpus,8,0.9099999999999999,0.31,0.34515612738749923
75% Corpus,8,0.9099999999999999,0.61,0.34677835472944135
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.3371041581699171
75% Corpus,8,0.9099999999999999,symmetric,0.34575451127133894
75% Corpus,8,symmetric,0.01,0.3411098245100821
75% Corpus,8,symmetric,0.31,0.32170665920171815
75% Corpus,8,symmetric,0.61,0.3145970831877349
75% Corpus,8,symmetric,0.9099999999999999,0.3342352208272328
75% Corpus,8,symmetric,symmetric,0.3378242644284029
75% Corpus,8,asymmetric,0.01,0.3373521448770355
75% Corpus,8,asymmetric,0.31,0.3079749199808962
75% Corpus,8,asymmetric,0.61,0.3132343297546047
75% Corpus,8,asymmetric,0.9099999999999999,0.32816941553764456
75% Corpus,8,asymmetric,symmetric,0.3182012831391291
75% Corpus,9,0.01,0.01,0.3245638661959849
75% Corpus,9,0.01,0.31,0.333953445377605
75% Corpus,9,0.01,0.61,0.3124034179284672
75% Corpus,9,0.01,0.9099999999999999,0.3111750902671413
75% Corpus,9,0.01,symmetric,0.32503279715277966
75% Corpus,9,0.31,0.01,0.3249192372250778
75% Corpus,9,0.31,0.31,0.3285372875941888
75% Corpus,9,0.31,0.61,0.3362572139077409
75% Corpus,9,0.31,0.9099999999999999,0.33617548366727834
75% Corpus,9,0.31,symmetric,0.31641580261034435
75% Corpus,9,0.61,0.01,0.35128685586557196
75% Corpus,9,0.61,0.31,0.3353221260581857
75% Corpus,9,0.61,0.61,0.3349935985218514
75% Corpus,9,0.61,0.9099999999999999,0.3271611688654503
75% Corpus,9,0.61,symmetric,0.3449617641704319
75% Corpus,9,0.9099999999999999,0.01,0.35384543196724666
75% Corpus,9,0.9099999999999999,0.31,0.3483861664710091
75% Corpus,9,0.9099999999999999,0.61,0.3393322158482158
75% Corpus,9,0.9099999999999999,0.9099999999999999,0.3368708769500425
75% Corpus,9,0.9099999999999999,symmetric,0.3445735624526211
75% Corpus,9,symmetric,0.01,0.3351083848776329
75% Corpus,9,symmetric,0.31,0.3377692059306502
75% Corpus,9,symmetric,0.61,0.34108949070611344
75% Corpus,9,symmetric,0.9099999999999999,0.33985830248888244
75% Corpus,9,symmetric,symmetric,0.3484374892615933
75% Corpus,9,asymmetric,0.01,0.3338945381916847
75% Corpus,9,asymmetric,0.31,0.3179620214021648
75% Corpus,9,asymmetric,0.61,0.31928682717935575
75% Corpus,9,asymmetric,0.9099999999999999,0.3352346187944961
75% Corpus,9,asymmetric,symmetric,0.3164481104271043
75% Corpus,10,0.01,0.01,0.33037757983158833
75% Corpus,10,0.01,0.31,0.3379240533571979
75% Corpus,10,0.01,0.61,0.3514923339367201
75% Corpus,10,0.01,0.9099999999999999,0.3525366893982179
75% Corpus,10,0.01,symmetric,0.3313286750586214
75% Corpus,10,0.31,0.01,0.33488558994845763
75% Corpus,10,0.31,0.31,0.34008850263909773
75% Corpus,10,0.31,0.61,0.35357603457575215
75% Corpus,10,0.31,0.9099999999999999,0.3436804171401401
75% Corpus,10,0.31,symmetric,0.33684522108949605
75% Corpus,10,0.61,0.01,0.3519651282127879
75% Corpus,10,0.61,0.31,0.33301628920524784
75% Corpus,10,0.61,0.61,0.3351354624336592
75% Corpus,10,0.61,0.9099999999999999,0.332786237853797
75% Corpus,10,0.61,symmetric,0.34524699656918123
75% Corpus,10,0.9099999999999999,0.01,0.3491302689018815
75% Corpus,10,0.9099999999999999,0.31,0.3509520523951017
75% Corpus,10,0.9099999999999999,0.61,0.34752649654573103
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.3357376634866832
75% Corpus,10,0.9099999999999999,symmetric,0.3516206260340271
75% Corpus,10,symmetric,0.01,0.3313836110654137
75% Corpus,10,symmetric,0.31,0.33525984651027185
75% Corpus,10,symmetric,0.61,0.3511780807817764
75% Corpus,10,symmetric,0.9099999999999999,0.3606223071181341
75% Corpus,10,symmetric,symmetric,0.3386301015557466
75% Corpus,10,asymmetric,0.01,0.35993713338597955
75% Corpus,10,asymmetric,0.31,0.34875100598913866
75% Corpus,10,asymmetric,0.61,0.32413170931712376
75% Corpus,10,asymmetric,0.9099999999999999,0.32236132757889546
75% Corpus,10,asymmetric,symmetric,0.3555999837172304
100% Corpus,2,0.01,0.01,0.3178109958433979
100% Corpus,2,0.01,0.31,0.3178109958433979
100% Corpus,2,0.01,0.61,0.328527351911716
100% Corpus,2,0.01,0.9099999999999999,0.3178109958433979
100% Corpus,2,0.01,symmetric,0.3178109958433979
100% Corpus,2,0.31,0.01,0.32882958307083654
100% Corpus,2,0.31,0.31,0.33745452026260936
100% Corpus,2,0.31,0.61,0.325370561789991
100% Corpus,2,0.31,0.9099999999999999,0.30591131894275325
100% Corpus,2,0.31,symmetric,0.3204465183050209
100% Corpus,2,0.61,0.01,0.33296681345787116
100% Corpus,2,0.61,0.31,0.33296681345787116
100% Corpus,2,0.61,0.61,0.3169631213932588
100% Corpus,2,0.61,0.9099999999999999,0.3169631213932588
100% Corpus,2,0.61,symmetric,0.3169631213932588
100% Corpus,2,0.9099999999999999,0.01,0.3256379457708314
100% Corpus,2,0.9099999999999999,0.31,0.3329668134578711
100% Corpus,2,0.9099999999999999,0.61,0.3169631213932588
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.3288364026495158
100% Corpus,2,0.9099999999999999,symmetric,0.3169631213932588
100% Corpus,2,symmetric,0.01,0.33296681345787116
100% Corpus,2,symmetric,0.31,0.3329668134578711
100% Corpus,2,symmetric,0.61,0.3313688397354021
100% Corpus,2,symmetric,0.9099999999999999,0.3061436952004779
100% Corpus,2,symmetric,symmetric,0.3329668134578711
100% Corpus,2,asymmetric,0.01,0.3681605454061424
100% Corpus,2,asymmetric,0.31,0.3923779194640117
100% Corpus,2,asymmetric,0.61,0.3678010248371255
100% Corpus,2,asymmetric,0.9099999999999999,0.36780102483712557
100% Corpus,2,asymmetric,symmetric,0.3751819304952875
100% Corpus,3,0.01,0.01,0.3572080808264628
100% Corpus,3,0.01,0.31,0.36527181866232494
100% Corpus,3,0.01,0.61,0.36427397221728874
100% Corpus,3,0.01,0.9099999999999999,0.36502673271736863
100% Corpus,3,0.01,symmetric,0.3667670276621471
100% Corpus,3,0.31,0.01,0.3434933762808794
100% Corpus,3,0.31,0.31,0.3555128127173981
100% Corpus,3,0.31,0.61,0.3517206553202919
100% Corpus,3,0.31,0.9099999999999999,0.3517206553202919
100% Corpus,3,0.31,symmetric,0.35290198209150914
100% Corpus,3,0.61,0.01,0.3346879338054211
100% Corpus,3,0.61,0.31,0.34585667262288905
100% Corpus,3,0.61,0.61,0.3381103539687187
100% Corpus,3,0.61,0.9099999999999999,0.33811035396871875
100% Corpus,3,0.61,symmetric,0.34585667262288905
100% Corpus,3,0.9099999999999999,0.01,0.34472886371724365
100% Corpus,3,0.9099999999999999,0.31,0.3681319472626973
100% Corpus,3,0.9099999999999999,0.61,0.3526229893605424
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.35508352306103214
100% Corpus,3,0.9099999999999999,symmetric,0.3681319472626973
100% Corpus,3,symmetric,0.01,0.3434933762808794
100% Corpus,3,symmetric,0.31,0.36374080563857086
100% Corpus,3,symmetric,0.61,0.3611832723513289
100% Corpus,3,symmetric,0.9099999999999999,0.34870960525031697
100% Corpus,3,symmetric,symmetric,0.36374080563857086
100% Corpus,3,asymmetric,0.01,0.36647436052993276
100% Corpus,3,asymmetric,0.31,0.359389761734755
100% Corpus,3,asymmetric,0.61,0.3702519247743486
100% Corpus,3,asymmetric,0.9099999999999999,0.37719585439773845
100% Corpus,3,asymmetric,symmetric,0.3702519247743486
100% Corpus,4,0.01,0.01,0.33878137114071905
100% Corpus,4,0.01,0.31,0.3275278158213195
100% Corpus,4,0.01,0.61,0.32942185568684546
100% Corpus,4,0.01,0.9099999999999999,0.33778544190541315
100% Corpus,4,0.01,symmetric,0.3344530541109346
100% Corpus,4,0.31,0.01,0.345371085187018
100% Corpus,4,0.31,0.31,0.3481835406011414
100% Corpus,4,0.31,0.61,0.3547641381766635
100% Corpus,4,0.31,0.9099999999999999,0.3542058761146485
100% Corpus,4,0.31,symmetric,0.3564334397082591
100% Corpus,4,0.61,0.01,0.35861102237573245
100% Corpus,4,0.61,0.31,0.36128209615639273
100% Corpus,4,0.61,0.61,0.36543039648610315
100% Corpus,4,0.61,0.9099999999999999,0.3639012783188017
100% Corpus,4,0.61,symmetric,0.36128209615639273
100% Corpus,4,0.9099999999999999,0.01,0.36122634402219256
100% Corpus,4,0.9099999999999999,0.31,0.3594277655193574
100% Corpus,4,0.9099999999999999,0.61,0.3544955377310023
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.3523792858727394
100% Corpus,4,0.9099999999999999,symmetric,0.3599453139960174
100% Corpus,4,symmetric,0.01,0.34818354060114143
100% Corpus,4,symmetric,0.31,0.36177303029696467
100% Corpus,4,symmetric,0.61,0.36518138269909495
100% Corpus,4,symmetric,0.9099999999999999,0.3651813826990949
100% Corpus,4,symmetric,symmetric,0.366391319547761
100% Corpus,4,asymmetric,0.01,0.3701220860739946
100% Corpus,4,asymmetric,0.31,0.3598974376335478
100% Corpus,4,asymmetric,0.61,0.3748022617664859
100% Corpus,4,asymmetric,0.9099999999999999,0.35051418373909654
100% Corpus,4,asymmetric,symmetric,0.3640180514877829
100% Corpus,5,0.01,0.01,0.3437881178246839
100% Corpus,5,0.01,0.31,0.33480291486743086
100% Corpus,5,0.01,0.61,0.3286749598281003
100% Corpus,5,0.01,0.9099999999999999,0.35506157879819705
100% Corpus,5,0.01,symmetric,0.33074034995649676
100% Corpus,5,0.31,0.01,0.33005775699212153
100% Corpus,5,0.31,0.31,0.32875079077521996
100% Corpus,5,0.31,0.61,0.3472047322005915
100% Corpus,5,0.31,0.9099999999999999,0.33885185397961354
100% Corpus,5,0.31,symmetric,0.32875079077521996
100% Corpus,5,0.61,0.01,0.3357587782439482
100% Corpus,5,0.61,0.31,0.3335080405789044
100% Corpus,5,0.61,0.61,0.3351705766697065
100% Corpus,5,0.61,0.9099999999999999,0.3402246796330638
100% Corpus,5,0.61,symmetric,0.33922800546591125
100% Corpus,5,0.9099999999999999,0.01,0.33150425086385793
100% Corpus,5,0.9099999999999999,0.31,0.3334301620185903
100% Corpus,5,0.9099999999999999,0.61,0.3372865316649838
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3332067256779586
100% Corpus,5,0.9099999999999999,symmetric,0.33199140453077514
100% Corpus,5,symmetric,0.01,0.3307440013898
100% Corpus,5,symmetric,0.31,0.32802044921836143
100% Corpus,5,symmetric,0.61,0.3474664027887199
100% Corpus,5,symmetric,0.9099999999999999,0.3529482430149444
100% Corpus,5,symmetric,symmetric,0.33298560237753305
100% Corpus,5,asymmetric,0.01,0.3407927132512325
100% Corpus,5,asymmetric,0.31,0.3562228022405538
100% Corpus,5,asymmetric,0.61,0.34658525168929305
100% Corpus,5,asymmetric,0.9099999999999999,0.3374161477566527
100% Corpus,5,asymmetric,symmetric,0.36611398292640585
100% Corpus,6,0.01,0.01,0.3244404810556368
100% Corpus,6,0.01,0.31,0.33157290629167524
100% Corpus,6,0.01,0.61,0.32629021429059385
100% Corpus,6,0.01,0.9099999999999999,0.3373108922426911
100% Corpus,6,0.01,symmetric,0.33389859616544865
100% Corpus,6,0.31,0.01,0.33030881653349636
100% Corpus,6,0.31,0.31,0.32391823962429944
100% Corpus,6,0.31,0.61,0.34325966727912255
100% Corpus,6,0.31,0.9099999999999999,0.3343177236775681
100% Corpus,6,0.31,symmetric,0.32536056377757866
100% Corpus,6,0.61,0.01,0.34355482532118437
100% Corpus,6,0.61,0.31,0.3505807818388494
100% Corpus,6,0.61,0.61,0.3362436947595587
100% Corpus,6,0.61,0.9099999999999999,0.3350372750169872
100% Corpus,6,0.61,symmetric,0.3505807818388494
100% Corpus,6,0.9099999999999999,0.01,0.34036452378996024
100% Corpus,6,0.9099999999999999,0.31,0.33482460287211313
100% Corpus,6,0.9099999999999999,0.61,0.335304321751944
100% Corpus,6,0.9099999999999999,0.9099999999999999,0.33591899219222193
100% Corpus,6,0.9099999999999999,symmetric,0.3432631410167657
100% Corpus,6,symmetric,0.01,0.3341911891555068
100% Corpus,6,symmetric,0.31,0.328497222541539
100% Corpus,6,symmetric,0.61,0.34688074489268805
100% Corpus,6,symmetric,0.9099999999999999,0.33678146304764045
100% Corpus,6,symmetric,symmetric,0.3349129160298756
100% Corpus,6,asymmetric,0.01,0.33236885683501954
100% Corpus,6,asymmetric,0.31,0.33591875581402736
100% Corpus,6,asymmetric,0.61,0.327344032831626
100% Corpus,6,asymmetric,0.9099999999999999,0.3374729262407093
100% Corpus,6,asymmetric,symmetric,0.34361386596656973
100% Corpus,7,0.01,0.01,0.32410024070011806
100% Corpus,7,0.01,0.31,0.32285005011427453
100% Corpus,7,0.01,0.61,0.3320849787293166
100% Corpus,7,0.01,0.9099999999999999,0.34194674845267686
100% Corpus,7,0.01,symmetric,0.31373050558959376
100% Corpus,7,0.31,0.01,0.3184807218881853
100% Corpus,7,0.31,0.31,0.31779470322725356
100% Corpus,7,0.31,0.61,0.3239601146549355
100% Corpus,7,0.31,0.9099999999999999,0.315308039493996
100% Corpus,7,0.31,symmetric,0.32009933260395984
100% Corpus,7,0.61,0.01,0.3267824670225629
100% Corpus,7,0.61,0.31,0.3300504351986722
100% Corpus,7,0.61,0.61,0.3344096140303215
100% Corpus,7,0.61,0.9099999999999999,0.32897216310148203
100% Corpus,7,0.61,symmetric,0.32635137278900256
100% Corpus,7,0.9099999999999999,0.01,0.3350781307673557
100% Corpus,7,0.9099999999999999,0.31,0.33736209499762976
100% Corpus,7,0.9099999999999999,0.61,0.3385083163515312
100% Corpus,7,0.9099999999999999,0.9099999999999999,0.3373585521740244
100% Corpus,7,0.9099999999999999,symmetric,0.3389809598281786
100% Corpus,7,symmetric,0.01,0.3080602490493179
100% Corpus,7,symmetric,0.31,0.3143908523357156
100% Corpus,7,symmetric,0.61,0.3299066412253516
100% Corpus,7,symmetric,0.9099999999999999,0.3257694836795495
100% Corpus,7,symmetric,symmetric,0.31484370738931744
100% Corpus,7,asymmetric,0.01,0.33069647196210106
100% Corpus,7,asymmetric,0.31,0.3269073808563306
100% Corpus,7,asymmetric,0.61,0.3471238089304985
100% Corpus,7,asymmetric,0.9099999999999999,0.34008337557219537
100% Corpus,7,asymmetric,symmetric,0.3139874752714034
100% Corpus,8,0.01,0.01,0.3238693717832674
100% Corpus,8,0.01,0.31,0.30268313585441486
100% Corpus,8,0.01,0.61,0.3096052406437534
100% Corpus,8,0.01,0.9099999999999999,0.3236468499635376
100% Corpus,8,0.01,symmetric,0.3194401882370171
100% Corpus,8,0.31,0.01,0.31882640352373354
100% Corpus,8,0.31,0.31,0.3112916621679304
100% Corpus,8,0.31,0.61,0.3222743402300359
100% Corpus,8,0.31,0.9099999999999999,0.3257256872412038
100% Corpus,8,0.31,symmetric,0.3148354875573751
100% Corpus,8,0.61,0.01,0.3130967685292467
100% Corpus,8,0.61,0.31,0.3165356534180944
100% Corpus,8,0.61,0.61,0.3254244531613917
100% Corpus,8,0.61,0.9099999999999999,0.3314866065866995
100% Corpus,8,0.61,symmetric,0.30925904463661874
100% Corpus,8,0.9099999999999999,0.01,0.3208036548135529
100% Corpus,8,0.9099999999999999,0.31,0.3232774120765416
100% Corpus,8,0.9099999999999999,0.61,0.3239038645833814
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.3269489412048079
100% Corpus,8,0.9099999999999999,symmetric,0.318752826884905
100% Corpus,8,symmetric,0.01,0.32052678453026556
100% Corpus,8,symmetric,0.31,0.31606772702522745
100% Corpus,8,symmetric,0.61,0.3129572281369236
100% Corpus,8,symmetric,0.9099999999999999,0.3204149015311992
100% Corpus,8,symmetric,symmetric,0.3203894364729152
100% Corpus,8,asymmetric,0.01,0.3124832159451235
100% Corpus,8,asymmetric,0.31,0.32070800330443605
100% Corpus,8,asymmetric,0.61,0.3031332319038667
100% Corpus,8,asymmetric,0.9099999999999999,0.34207212864269876
100% Corpus,8,asymmetric,symmetric,0.3141579893055378
100% Corpus,9,0.01,0.01,0.31782881904981236
100% Corpus,9,0.01,0.31,0.31249523309134275
100% Corpus,9,0.01,0.61,0.3111880234598257
100% Corpus,9,0.01,0.9099999999999999,0.32205882211443393
100% Corpus,9,0.01,symmetric,0.3230455285824372
100% Corpus,9,0.31,0.01,0.3402858487280251
100% Corpus,9,0.31,0.31,0.31666912719487406
100% Corpus,9,0.31,0.61,0.33480082659911825
100% Corpus,9,0.31,0.9099999999999999,0.3179538151046535
