Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.61,0.01,0.6258703578377492
100% Corpus,9,0.61,0.31,0.6344887795340707
100% Corpus,9,0.61,0.61,0.631028798115184
100% Corpus,9,0.61,0.9099999999999999,0.6161028231187885
100% Corpus,9,0.61,symmetric,0.6212326895561516
100% Corpus,9,0.9099999999999999,0.01,0.6063969633132198
100% Corpus,9,0.9099999999999999,0.31,0.6311076931075293
100% Corpus,9,0.9099999999999999,0.61,0.6293150913140405
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.6310767772776718
100% Corpus,9,0.9099999999999999,symmetric,0.6191487258735293
100% Corpus,9,symmetric,0.01,0.5763285369797797
100% Corpus,9,symmetric,0.31,0.5848430338019294
100% Corpus,9,symmetric,0.61,0.5864336641959791
100% Corpus,9,symmetric,0.9099999999999999,0.5872665030399135
100% Corpus,9,symmetric,symmetric,0.5881750800090734
100% Corpus,9,asymmetric,0.01,0.599143713130647
100% Corpus,9,asymmetric,0.31,0.5818390760086138
100% Corpus,9,asymmetric,0.61,0.5832079086116857
100% Corpus,9,asymmetric,0.9099999999999999,0.5809269319389411
100% Corpus,9,asymmetric,symmetric,0.6088630464095883
100% Corpus,10,0.01,0.01,0.5759297607360129
100% Corpus,10,0.01,0.31,0.6024899491758768
100% Corpus,10,0.01,0.61,0.5891079695179269
100% Corpus,10,0.01,0.9099999999999999,0.5857322930151403
100% Corpus,10,0.01,symmetric,0.5710747603576616
100% Corpus,10,0.31,0.01,0.604459214539764
100% Corpus,10,0.31,0.31,0.6119055114023514
100% Corpus,10,0.31,0.61,0.617043008820095
100% Corpus,10,0.31,0.9099999999999999,0.6004868445177995
100% Corpus,10,0.31,symmetric,0.6035502498217953
100% Corpus,10,0.61,0.01,0.6339703661389702
100% Corpus,10,0.61,0.31,0.6309748071671232
100% Corpus,10,0.61,0.61,0.6276626787604754
100% Corpus,10,0.61,0.9099999999999999,0.6338633035198779
100% Corpus,10,0.61,symmetric,0.631480277319824
100% Corpus,10,0.9099999999999999,0.01,0.6441576078961496
100% Corpus,10,0.9099999999999999,0.31,0.6530566124967585
100% Corpus,10,0.9099999999999999,0.61,0.6544631764777408
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.6520924354370209
100% Corpus,10,0.9099999999999999,symmetric,0.6575653837874589
100% Corpus,10,symmetric,0.01,0.5930709612002107
100% Corpus,10,symmetric,0.31,0.595356364861827
100% Corpus,10,symmetric,0.61,0.6110690151850655
100% Corpus,10,symmetric,0.9099999999999999,0.5950400882777115
100% Corpus,10,symmetric,symmetric,0.5880493064474424
100% Corpus,10,asymmetric,0.01,0.6011977369088138
100% Corpus,10,asymmetric,0.31,0.591769753404819
100% Corpus,10,asymmetric,0.61,0.612518602472325
100% Corpus,10,asymmetric,0.9099999999999999,0.6095261831782681
100% Corpus,10,asymmetric,symmetric,0.5842961792992434
