Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,6,asymmetric,symmetric,0.4354519708203591
75% Corpus,7,0.01,0.01,0.451556066892164
75% Corpus,7,0.01,0.31,0.43709224602817004
75% Corpus,7,0.01,0.61,0.451931988711403
75% Corpus,7,0.01,0.9099999999999999,0.44930767597382937
75% Corpus,7,0.01,symmetric,0.4508306911117903
75% Corpus,7,0.31,0.01,0.4342223073338234
75% Corpus,7,0.31,0.31,0.4396519275588267
75% Corpus,7,0.31,0.61,0.4352390413787969
75% Corpus,7,0.31,0.9099999999999999,0.4339652506311877
75% Corpus,7,0.31,symmetric,0.42661036647469086
75% Corpus,7,0.61,0.01,0.4212263378401868
75% Corpus,7,0.61,0.31,0.4289708492633462
75% Corpus,7,0.61,0.61,0.4242821017435906
75% Corpus,7,0.61,0.9099999999999999,0.43366065415934946
75% Corpus,7,0.61,symmetric,0.4227647992331467
75% Corpus,7,0.9099999999999999,0.01,0.4344138651949568
75% Corpus,7,0.9099999999999999,0.31,0.43320559595747227
75% Corpus,7,0.9099999999999999,0.61,0.45364934820503916
75% Corpus,7,0.9099999999999999,0.9099999999999999,0.457269538566256
75% Corpus,7,0.9099999999999999,symmetric,0.43414676165042393
75% Corpus,7,symmetric,0.01,0.43184605254920577
75% Corpus,7,symmetric,0.31,0.4353376435236805
75% Corpus,7,symmetric,0.61,0.4469298228523501
75% Corpus,7,symmetric,0.9099999999999999,0.43436547094258027
75% Corpus,7,symmetric,symmetric,0.42788294790269354
75% Corpus,7,asymmetric,0.01,0.432916465714661
75% Corpus,7,asymmetric,0.31,0.45085910101146365
75% Corpus,7,asymmetric,0.61,0.44940546553918587
75% Corpus,7,asymmetric,0.9099999999999999,0.4399781295131943
75% Corpus,7,asymmetric,symmetric,0.4503384548168703
75% Corpus,8,0.01,0.01,0.4414860243484814
75% Corpus,8,0.01,0.31,0.4273209630061231
75% Corpus,8,0.01,0.61,0.4424675604682835
75% Corpus,8,0.01,0.9099999999999999,0.4257758127745964
75% Corpus,8,0.01,symmetric,0.4296902078597847
75% Corpus,8,0.31,0.01,0.44924533193152205
75% Corpus,8,0.31,0.31,0.4404363321616057
75% Corpus,8,0.31,0.61,0.45727936689496385
75% Corpus,8,0.31,0.9099999999999999,0.4484606579507733
75% Corpus,8,0.31,symmetric,0.43818168217973497
75% Corpus,8,0.61,0.01,0.4503357769579613
75% Corpus,8,0.61,0.31,0.451646507943702
75% Corpus,8,0.61,0.61,0.4708513850536446
75% Corpus,8,0.61,0.9099999999999999,0.4806422971470028
75% Corpus,8,0.61,symmetric,0.44939461307099476
75% Corpus,8,0.9099999999999999,0.01,0.46060565713598756
75% Corpus,8,0.9099999999999999,0.31,0.4678234063160876
75% Corpus,8,0.9099999999999999,0.61,0.49328477203556187
75% Corpus,8,0.9099999999999999,0.9099999999999999,0.49017983423722
