Validation_Set,Topics,Alpha,Beta,Coherence
75% Corpus,10,0.31,0.01,0.2753004695799637
75% Corpus,10,0.31,0.31,0.29213162763297695
75% Corpus,10,0.31,0.61,0.29036495376198135
75% Corpus,10,0.31,0.9099999999999999,0.2740886508408413
75% Corpus,10,0.31,symmetric,0.2752323327499135
75% Corpus,10,0.61,0.01,0.29224205168399464
75% Corpus,10,0.61,0.31,0.30384810362986076
75% Corpus,10,0.61,0.61,0.2981850239070619
75% Corpus,10,0.61,0.9099999999999999,0.2924464991949469
75% Corpus,10,0.61,symmetric,0.30072145510773424
75% Corpus,10,0.9099999999999999,0.01,0.296989689649552
75% Corpus,10,0.9099999999999999,0.31,0.29669396435154227
75% Corpus,10,0.9099999999999999,0.61,0.2862752220531096
75% Corpus,10,0.9099999999999999,0.9099999999999999,0.30377919279641896
75% Corpus,10,0.9099999999999999,symmetric,0.29752191740057227
75% Corpus,10,symmetric,0.01,0.28740381329802644
75% Corpus,10,symmetric,0.31,0.2750745791674676
75% Corpus,10,symmetric,0.61,0.28408813038836467
75% Corpus,10,symmetric,0.9099999999999999,0.26558451243793213
75% Corpus,10,symmetric,symmetric,0.28063099831027216
75% Corpus,10,asymmetric,0.01,0.28079869937805907
75% Corpus,10,asymmetric,0.31,0.2695113551415353
75% Corpus,10,asymmetric,0.61,0.2639263816514232
75% Corpus,10,asymmetric,0.9099999999999999,0.2743487630895058
75% Corpus,10,asymmetric,symmetric,0.2824402567282591
100% Corpus,2,0.01,0.01,0.3082498687728431
100% Corpus,2,0.01,0.31,0.28566881125223575
100% Corpus,2,0.01,0.61,0.28566881125223575
100% Corpus,2,0.01,0.9099999999999999,0.2807392330504637
100% Corpus,2,0.01,symmetric,0.2807392330504637
100% Corpus,2,0.31,0.01,0.28566881125223575
100% Corpus,2,0.31,0.31,0.28566881125223575
100% Corpus,2,0.31,0.61,0.28566881125223575
100% Corpus,2,0.31,0.9099999999999999,0.27694074749124864
100% Corpus,2,0.31,symmetric,0.28566881125223575
100% Corpus,2,0.61,0.01,0.2856688112522358
100% Corpus,2,0.61,0.31,0.2856688112522358
100% Corpus,2,0.61,0.61,0.28363545045370686
100% Corpus,2,0.61,0.9099999999999999,0.28363545045370686
100% Corpus,2,0.61,symmetric,0.28363545045370686
100% Corpus,2,0.9099999999999999,0.01,0.28470934269918224
100% Corpus,2,0.9099999999999999,0.31,0.28470934269918224
100% Corpus,2,0.9099999999999999,0.61,0.28470934269918224
100% Corpus,2,0.9099999999999999,0.9099999999999999,0.2671690529691757
100% Corpus,2,0.9099999999999999,symmetric,0.28470934269918224
100% Corpus,2,symmetric,0.01,0.2856688112522358
100% Corpus,2,symmetric,0.31,0.2856688112522358
100% Corpus,2,symmetric,0.61,0.2856688112522358
100% Corpus,2,symmetric,0.9099999999999999,0.28108531666912095
100% Corpus,2,symmetric,symmetric,0.2856688112522358
100% Corpus,2,asymmetric,0.01,0.3234260454455553
100% Corpus,2,asymmetric,0.31,0.2729919366760811
100% Corpus,2,asymmetric,0.61,0.23772493928815813
100% Corpus,2,asymmetric,0.9099999999999999,0.2494037896694188
100% Corpus,2,asymmetric,symmetric,0.26450519016983043
100% Corpus,3,0.01,0.01,0.2940149255779158
100% Corpus,3,0.01,0.31,0.2708858041807044
100% Corpus,3,0.01,0.61,0.29227105451948165
100% Corpus,3,0.01,0.9099999999999999,0.270842437130357
100% Corpus,3,0.01,symmetric,0.2799316591905983
100% Corpus,3,0.31,0.01,0.30620403232624294
100% Corpus,3,0.31,0.31,0.28713244049572534
100% Corpus,3,0.31,0.61,0.2807127247275385
100% Corpus,3,0.31,0.9099999999999999,0.2954247799563099
100% Corpus,3,0.31,symmetric,0.28713244049572534
100% Corpus,3,0.61,0.01,0.2881553385045641
100% Corpus,3,0.61,0.31,0.2643400455361352
100% Corpus,3,0.61,0.61,0.2779821410430549
100% Corpus,3,0.61,0.9099999999999999,0.2774469559663095
100% Corpus,3,0.61,symmetric,0.28947793698935637
100% Corpus,3,0.9099999999999999,0.01,0.29386581006217005
100% Corpus,3,0.9099999999999999,0.31,0.2859421482901487
100% Corpus,3,0.9099999999999999,0.61,0.26689333539018706
100% Corpus,3,0.9099999999999999,0.9099999999999999,0.2587457928349109
100% Corpus,3,0.9099999999999999,symmetric,0.27428354573553954
100% Corpus,3,symmetric,0.01,0.30620403232624294
100% Corpus,3,symmetric,0.31,0.29655443416073296
100% Corpus,3,symmetric,0.61,0.28071272472753844
100% Corpus,3,symmetric,0.9099999999999999,0.2957778665614048
100% Corpus,3,symmetric,symmetric,0.29362808984807126
100% Corpus,3,asymmetric,0.01,0.29944591417095695
100% Corpus,3,asymmetric,0.31,0.30652850458587444
100% Corpus,3,asymmetric,0.61,0.28899332606860334
100% Corpus,3,asymmetric,0.9099999999999999,0.23054849623399573
100% Corpus,3,asymmetric,symmetric,0.3065285045858745
100% Corpus,4,0.01,0.01,0.2909021085167703
100% Corpus,4,0.01,0.31,0.2807374440445826
100% Corpus,4,0.01,0.61,0.2867015626781739
100% Corpus,4,0.01,0.9099999999999999,0.27502180912214774
100% Corpus,4,0.01,symmetric,0.2781827722386876
100% Corpus,4,0.31,0.01,0.2945252970629263
100% Corpus,4,0.31,0.31,0.293173046688152
100% Corpus,4,0.31,0.61,0.296530720739161
100% Corpus,4,0.31,0.9099999999999999,0.2687766622859603
100% Corpus,4,0.31,symmetric,0.2945252970629263
100% Corpus,4,0.61,0.01,0.3060397777288384
100% Corpus,4,0.61,0.31,0.3027089113524081
100% Corpus,4,0.61,0.61,0.29890914353953707
100% Corpus,4,0.61,0.9099999999999999,0.29633819086948066
100% Corpus,4,0.61,symmetric,0.3027089113524081
100% Corpus,4,0.9099999999999999,0.01,0.29913487684607204
100% Corpus,4,0.9099999999999999,0.31,0.29915691262067706
100% Corpus,4,0.9099999999999999,0.61,0.29438625928804
100% Corpus,4,0.9099999999999999,0.9099999999999999,0.28416588634477274
100% Corpus,4,0.9099999999999999,symmetric,0.29915691262067706
100% Corpus,4,symmetric,0.01,0.30298868291243575
100% Corpus,4,symmetric,0.31,0.29037088800905464
100% Corpus,4,symmetric,0.61,0.296530720739161
100% Corpus,4,symmetric,0.9099999999999999,0.2693488152332714
100% Corpus,4,symmetric,symmetric,0.293173046688152
100% Corpus,4,asymmetric,0.01,0.2925004196443277
100% Corpus,4,asymmetric,0.31,0.30396802561807323
100% Corpus,4,asymmetric,0.61,0.2641019408217518
100% Corpus,4,asymmetric,0.9099999999999999,0.26086433936926084
100% Corpus,4,asymmetric,symmetric,0.2870767376735148
100% Corpus,5,0.01,0.01,0.31194412316005904
100% Corpus,5,0.01,0.31,0.3031990675140023
100% Corpus,5,0.01,0.61,0.31655782198271243
100% Corpus,5,0.01,0.9099999999999999,0.30161845856888714
100% Corpus,5,0.01,symmetric,0.30762635104512437
100% Corpus,5,0.31,0.01,0.3047628798395821
100% Corpus,5,0.31,0.31,0.32105397506913
100% Corpus,5,0.31,0.61,0.3128496015601275
100% Corpus,5,0.31,0.9099999999999999,0.3078649577925975
100% Corpus,5,0.31,symmetric,0.3020182007519519
100% Corpus,5,0.61,0.01,0.2951512660106784
100% Corpus,5,0.61,0.31,0.31391374991056126
100% Corpus,5,0.61,0.61,0.30866775037844396
100% Corpus,5,0.61,0.9099999999999999,0.3040727499592758
100% Corpus,5,0.61,symmetric,0.3124967848055919
100% Corpus,5,0.9099999999999999,0.01,0.31646691465187987
100% Corpus,5,0.9099999999999999,0.31,0.3274779120096555
100% Corpus,5,0.9099999999999999,0.61,0.30083136634227275
100% Corpus,5,0.9099999999999999,0.9099999999999999,0.3164753001906322
100% Corpus,5,0.9099999999999999,symmetric,0.30132397530162885
100% Corpus,5,symmetric,0.01,0.3102876938486181
100% Corpus,5,symmetric,0.31,0.3199444549013679
100% Corpus,5,symmetric,0.61,0.3120936131870558
100% Corpus,5,symmetric,0.9099999999999999,0.3096743763111357
100% Corpus,5,symmetric,symmetric,0.3227854286567634
100% Corpus,5,asymmetric,0.01,0.3354087457008301
100% Corpus,5,asymmetric,0.31,0.34316528980973915
100% Corpus,5,asymmetric,0.61,0.296156278561824
100% Corpus,5,asymmetric,0.9099999999999999,0.31346996257689586
100% Corpus,5,asymmetric,symmetric,0.33892762677411475
100% Corpus,6,0.01,0.01,0.3172248511337922
100% Corpus,6,0.01,0.31,0.30326080696787616
100% Corpus,6,0.01,0.61,0.26769847791872786
100% Corpus,6,0.01,0.9099999999999999,0.2662556020903436
100% Corpus,6,0.01,symmetric,0.3121742583879899
100% Corpus,6,0.31,0.01,0.31642958785125064
100% Corpus,6,0.31,0.31,0.31346726962200844
100% Corpus,6,0.31,0.61,0.31622892924122
100% Corpus,6,0.31,0.9099999999999999,0.30815801818222255
100% Corpus,6,0.31,symmetric,0.31522378374069854
100% Corpus,6,0.61,0.01,0.32789548969113286
100% Corpus,6,0.61,0.31,0.32373924821849637
100% Corpus,6,0.61,0.61,0.3211809361102818
100% Corpus,6,0.61,0.9099999999999999,0.30914420203224297
100% Corpus,6,0.61,symmetric,0.32901198685722016
100% Corpus,6,0.9099999999999999,0.01,0.3098271131039038
