Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,9,0.31,symmetric,0.4051884334495338
100% Corpus,9,0.61,0.01,0.40093188158510595
100% Corpus,9,0.61,0.31,0.41491163149523025
100% Corpus,9,0.61,0.61,0.410469271672005
100% Corpus,9,0.61,0.9099999999999999,0.41446600359361374
100% Corpus,9,0.61,symmetric,0.40686187284889486
100% Corpus,9,0.9099999999999999,0.01,0.42973156088036846
100% Corpus,9,0.9099999999999999,0.31,0.4298188802126701
100% Corpus,9,0.9099999999999999,0.61,0.4324924602980233
100% Corpus,9,0.9099999999999999,0.9099999999999999,0.43687553523592637
100% Corpus,9,0.9099999999999999,symmetric,0.42629318899522795
100% Corpus,9,symmetric,0.01,0.4038888439562714
100% Corpus,9,symmetric,0.31,0.37398636256736556
100% Corpus,9,symmetric,0.61,0.39090016226781915
100% Corpus,9,symmetric,0.9099999999999999,0.4000975557090358
100% Corpus,9,symmetric,symmetric,0.3794437435903015
100% Corpus,9,asymmetric,0.01,0.40550529510594463
100% Corpus,9,asymmetric,0.31,0.3990098290945617
100% Corpus,9,asymmetric,0.61,0.4038855093683616
100% Corpus,9,asymmetric,0.9099999999999999,0.4087102686517956
100% Corpus,9,asymmetric,symmetric,0.39957984358512555
100% Corpus,10,0.01,0.01,0.38625943581497585
100% Corpus,10,0.01,0.31,0.389577563739007
100% Corpus,10,0.01,0.61,0.4034249419088948
100% Corpus,10,0.01,0.9099999999999999,0.40915495315525796
100% Corpus,10,0.01,symmetric,0.3829462992287211
100% Corpus,10,0.31,0.01,0.3967277054597647
100% Corpus,10,0.31,0.31,0.3932726800536044
100% Corpus,10,0.31,0.61,0.3967054076408906
100% Corpus,10,0.31,0.9099999999999999,0.4019710432669809
100% Corpus,10,0.31,symmetric,0.39427163093699347
100% Corpus,10,0.61,0.01,0.40268210366223445
100% Corpus,10,0.61,0.31,0.410711630521155
100% Corpus,10,0.61,0.61,0.4145598939922584
100% Corpus,10,0.61,0.9099999999999999,0.4146318722936201
100% Corpus,10,0.61,symmetric,0.408929010134328
100% Corpus,10,0.9099999999999999,0.01,0.4310864079833944
100% Corpus,10,0.9099999999999999,0.31,0.43321200447203567
100% Corpus,10,0.9099999999999999,0.61,0.43682265082382843
100% Corpus,10,0.9099999999999999,0.9099999999999999,0.43568972045498155
100% Corpus,10,0.9099999999999999,symmetric,0.424400259645627
100% Corpus,10,symmetric,0.01,0.39505973994788174
100% Corpus,10,symmetric,0.31,0.3968053419259966
100% Corpus,10,symmetric,0.61,0.3875807696843997
100% Corpus,10,symmetric,0.9099999999999999,0.4073629079030134
100% Corpus,10,symmetric,symmetric,0.37953790565542905
100% Corpus,10,asymmetric,0.01,0.3995634346250867
100% Corpus,10,asymmetric,0.31,0.40035271241464143
100% Corpus,10,asymmetric,0.61,0.41035214069577497
100% Corpus,10,asymmetric,0.9099999999999999,0.41387081939482445
100% Corpus,10,asymmetric,symmetric,0.3926573775306133
