Validation_Set,Topics,Alpha,Beta,Coherence
100% Corpus,8,0.61,0.61,0.3953422406469906
100% Corpus,8,0.61,0.9099999999999999,0.3851765595986436
100% Corpus,8,0.61,symmetric,0.39869952085627947
100% Corpus,8,0.9099999999999999,0.01,0.4025887916525872
100% Corpus,8,0.9099999999999999,0.31,0.395413129092524
100% Corpus,8,0.9099999999999999,0.61,0.3858753197917264
100% Corpus,8,0.9099999999999999,0.9099999999999999,0.3848840597615386
100% Corpus,8,0.9099999999999999,symmetric,0.39377828245530627
100% Corpus,8,symmetric,0.01,0.4052961165660096
100% Corpus,8,symmetric,0.31,0.3985809007230415
100% Corpus,8,symmetric,0.61,0.3955769494561646
100% Corpus,8,symmetric,0.9099999999999999,0.39800136129551633
100% Corpus,8,symmetric,symmetric,0.4083318943265545
100% Corpus,8,asymmetric,0.01,0.37478055585878883
100% Corpus,8,asymmetric,0.31,0.38659200341056843
100% Corpus,8,asymmetric,0.61,0.3805202538673901
100% Corpus,8,asymmetric,0.9099999999999999,0.37309687677501135
100% Corpus,8,asymmetric,symmetric,0.4002852627404456
100% Corpus,9,0.01,0.01,0.38721481635772786
100% Corpus,9,0.01,0.31,0.3899979622214542
100% Corpus,9,0.01,0.61,0.4064699229837989
100% Corpus,9,0.01,0.9099999999999999,0.4048796226395145
100% Corpus,9,0.01,symmetric,0.37825542825374403
100% Corpus,9,0.31,0.01,0.4045249341765289
100% Corpus,9,0.31,0.31,0.41600289799684415
100% Corpus,9,0.31,0.61,0.41730883037511046
100% Corpus,9,0.31,0.9099999999999999,0.4067661610902323
